time	SP	PV	CV	Tci
1260	81	81.0029235229216	45.2342572018485	330
1262	81	81.0028497008281	45.2346339258063	330
1264	81	81.0027752403083	45.235002570901	330
1266	81	81.0027003548557	45.235360546629	330
1268	81	81.0026252598354	45.2357054645813	330
1270	81	81.0025501705734	45.2360351474506	330
1272	81	81.0024753005365	45.2363476361097	330
1274	81	81.0024008596134	45.2366411945972	330
1276	81	81.0023270525027	45.2369143132787	330
1278	81	81.0022540772203	45.2371657100139	330
1280	81	81.0021821237259	45.2373943296688	330
1282	81	81.0021113726788	45.2375993418036	330
1284	81	81.0020419943245	45.2377801367553	330
1286	81	81.0019741475139	45.2379363202897	330
1288	81	81.0019079788573	45.2380677067985	330
1290	81	81.0018436220146	45.238174311162	330
1292	81	81.0017811971195	45.2382563395182	330
1294	81	81.0017208103346	45.2383141790147	330
1296	81	81.0016625535398	45.2383483864855	330
1298	81	81.0016065041438	45.2383596765411	330
1300	81	81.0015527250199	45.2383489088228	330
1302	81	81.0015012645575	45.2383170748545	330
1304	81	81.0014521568252	45.2382652844179	330
1306	81	81.0014054218387	45.2381947516346	330
1308	81	81.001361065927	45.2381067809005	330
1310	81	81.0013190821888	45.2380027527792	330
1312	81	81.0012794510321	45.2378841099296	330
1314	81	81.0012421407891	45.2377523432137	330
1316	81	81.0012071083977	45.2376089780325	330
1318	81	81.0011743001417	45.2374555610956	330
1320	81	81.0011436524415	45.2372936475276	330
1322	81	81.0011150926864	45.237124788586	330
1324	81	81.0010885401002	45.236950519906	330
1326	81	81.0010639066328	45.2367723504247	330
1328	81	81.0010410978688	45.2365917519866	330
1330	81	81.0010200139454	45.2364101497894	330
1332	81	81.0010005504723	45.2362289135097	330
1334	81	81.0009825994476	45.2360493492865	330
1336	81	81.0009660501599	45.2358726926474	330
1338	81	81.0009507900738	45.2357001021527	330
1340	81	81.0009367056896	45.2355326540442	330
1342	81	81.0009236833741	45.2353713376856	330
1344	81	81.0009116101565	45.2352170519078	330
1346	81	81.0009003744839	45.2350706022132	330
1348	81	81.0008898669346	45.2349326988086	330
1350	81	81.0008799808836	45.2348039554759	330
1352	81	81.0008706131178	45.2346848892337	330
1354	81	81.0008616643999	45.2345759207317	330
1356	81	81.0008530399768	45.2344773753745	330
1358	81	81.0008446500325	45.234389485138	330
1360	81	81.0008364100845	45.2343123909945	330
1362	81	81.000828241322	45.2342461459626	330
1364	81	81.0008200708873	45.2341907186493	330
1366	81	81.0008118321006	45.2341459973143	330
1368	81	81.000803464628	45.23411179432	330
1370	81	81.0007949145946	45.2340878510372	330
1372	81	81.0007861346458	45.2340738429451	330
1374	81	81.0007770839544	45.2340693851922	330
1376	81	81.0007677281819	45.2340740381512	330
1378	81	81.0007580393906	45.2340873133203	330
1380	81	81.0007479959131	45.2341086792282	330
1382	81	81.0007375821809	45.2341375674299	330
1384	81	81.0007267885144	45.234173378549	330
1386	81	81.00071561088	45.2342154881849	330
1388	81	81.0007040506139	45.2342632528878	330
1390	81	81.0006921141211	45.2343160158545	330
1392	81	81.0006798125477	45.2343731126143	330
1394	81	81.000667161435	45.2344338763627	330
1396	81	81.0006541803549	45.2344976432515	330
1398	81	81.000640892533	45.2345637572326	330
1400	81	81.0006273244617	45.2346315747645	330
