time	r	y1.00	y0.61	y0.31	y0.12	y0.00	u1.00	u0.61	u0.31	u0.12	u0.00
355	1	0.53613	0.53397	0.55989	0.61209	0.64943	0.43193	0.40994	0.38071	0.35017	0.32267
356	1	0.54163	0.53931	0.56529	0.61771	0.65515	0.43042	0.40847	0.37913	0.34843	0.32091
357	1	0.54713	0.54464	0.5707	0.62333	0.66086	0.4289	0.40698	0.37754	0.34669	0.31914
358	1	0.55265	0.54998	0.57611	0.62894	0.66656	0.42736	0.40549	0.37594	0.34494	0.31737
359	1	0.55816	0.55533	0.58152	0.63456	0.67226	0.42582	0.40398	0.37433	0.34318	0.31559
360	1	0.56369	0.56068	0.58693	0.64017	0.67795	0.42425	0.40246	0.37271	0.34141	0.3138
361	1	0.56922	0.56603	0.59234	0.64577	0.68363	0.42267	0.40093	0.37108	0.33964	0.31201
362	1	0.57476	0.57139	0.59776	0.65138	0.68931	0.42108	0.39939	0.36943	0.33785	0.31021
363	1	0.5803	0.57675	0.60317	0.65698	0.69498	0.41948	0.39784	0.36778	0.33606	0.30841
364	1	0.58585	0.58212	0.60859	0.66258	0.70064	0.41786	0.39627	0.36612	0.33426	0.3066
365	1	0.5914	0.58749	0.61401	0.66818	0.7063	0.41623	0.39469	0.36445	0.33246	0.30479
366	1	0.59697	0.59286	0.61943	0.67377	0.71195	0.41458	0.39311	0.36277	0.33064	0.30297
367	1	0.60253	0.59824	0.62485	0.67936	0.7176	0.41292	0.3915	0.36108	0.32882	0.30114
368	1	0.60811	0.60362	0.63027	0.68495	0.72323	0.41125	0.38989	0.35938	0.32698	0.29931
369	1	0.61369	0.60901	0.6357	0.69054	0.72886	0.40956	0.38827	0.35767	0.32515	0.29747
370	1	0.61928	0.6144	0.64112	0.69612	0.73449	0.40786	0.38663	0.35594	0.3233	0.29563
371	1	0.62487	0.61979	0.64655	0.7017	0.74011	0.40614	0.38498	0.35421	0.32144	0.29378
372	1	0.63047	0.62519	0.65198	0.70728	0.74572	0.40441	0.38333	0.35247	0.31958	0.29193
373	1	0.63607	0.63059	0.65741	0.71285	0.75133	0.40267	0.38165	0.35072	0.31771	0.29007
374	1	0.64168	0.636	0.66284	0.71843	0.75693	0.40091	0.37997	0.34895	0.31583	0.2882
375	1	0.6473	0.64141	0.66827	0.724	0.76252	0.39914	0.37828	0.34718	0.31394	0.28633
376	1	0.65292	0.64682	0.67371	0.72956	0.76811	0.39736	0.37657	0.3454	0.31205	0.28446
377	1	0.65855	0.65224	0.67914	0.73513	0.77369	0.39556	0.37485	0.3436	0.31014	0.28257
378	1	0.66418	0.65766	0.68458	0.74069	0.77926	0.39374	0.37312	0.3418	0.30823	0.28068
379	1	0.66982	0.66308	0.69002	0.74625	0.78483	0.39192	0.37138	0.33999	0.30631	0.27879
380	1	0.67547	0.66851	0.69546	0.75181	0.79039	0.39008	0.36963	0.33816	0.30439	0.27689
381	1	0.68112	0.67394	0.7009	0.75736	0.79595	0.38822	0.36786	0.33633	0.30245	0.27499
382	1	0.68678	0.67938	0.70634	0.76292	0.8015	0.38635	0.36609	0.33449	0.30051	0.27308
383	1	0.69244	0.68482	0.71179	0.76847	0.80705	0.38447	0.3643	0.33263	0.29856	0.27116
384	1	0.69811	0.69026	0.71723	0.77402	0.81259	0.38258	0.3625	0.33077	0.2966	0.26924
385	1	0.70378	0.69571	0.72268	0.77956	0.81812	0.38067	0.36068	0.32889	0.29463	0.26731
386	1	0.70946	0.70116	0.72813	0.7851	0.82365	0.37874	0.35886	0.32701	0.29266	0.26537
387	1	0.71515	0.70661	0.73357	0.79064	0.82917	0.37681	0.35703	0.32512	0.29067	0.26344
388	1	0.72084	0.71207	0.73903	0.79618	0.83468	0.37485	0.35518	0.32321	0.28868	0.26149
389	1	0.72654	0.71753	0.74448	0.80172	0.84019	0.37289	0.35332	0.3213	0.28668	0.25954
390	1	0.73224	0.723	0.74993	0.80725	0.84569	0.37091	0.35145	0.31937	0.28468	0.25758
391	1	0.73795	0.72847	0.75538	0.81278	0.85119	0.36892	0.34957	0.31744	0.28266	0.25562
392	1	0.74366	0.73394	0.76084	0.81831	0.85668	0.36691	0.34767	0.31549	0.28064	0.25365
393	1	0.74938	0.73941	0.7663	0.82384	0.86217	0.36489	0.34577	0.31353	0.27861	0.25168
394	1	0.7551	0.74489	0.77175	0.82936	0.86765	0.36285	0.34385	0.31157	0.27657	0.2497
395	1	0.76083	0.75038	0.77721	0.83488	0.87313	0.3608	0.34192	0.30959	0.27452	0.24772
396	1	0.76657	0.75586	0.78267	0.8404	0.8786	0.35874	0.33998	0.30761	0.27247	0.24572
397	1	0.77231	0.76135	0.78814	0.84592	0.88406	0.35667	0.33802	0.30561	0.2704	0.24373
398	1	0.77805	0.76684	0.7936	0.85143	0.88952	0.35458	0.33606	0.3036	0.26833	0.24173
399	1	0.7838	0.77234	0.79906	0.85695	0.89497	0.35247	0.33408	0.30159	0.26625	0.23972
400	1	0.78948	0.77776	0.80444	0.86235	0.9003	0.3507	0.33245	0.29996	0.26462	0.23819
401	1	0.79493	0.78295	0.80956	0.86746	0.90531	0.34982	0.33171	0.29934	0.26417	0.23793
402	1	0.80013	0.78788	0.81439	0.87222	0.90993	0.34982	0.33184	0.29972	0.2649	0.23896
403	1	0.80512	0.7926	0.81898	0.8767	0.91424	0.35038	0.33248	0.30072	0.26637	0.24082
404	1	0.80993	0.79715	0.82336	0.88094	0.91828	0.35124	0.33337	0.30203	0.26826	0.24319
405	1	0.8146	0.80156	0.82759	0.88498	0.92209	0.35224	0.33433	0.30348	0.27034	0.2458
406	1	0.81914	0.80585	0.83168	0.88885	0.92571	0.35325	0.33528	0.30493	0.27245	0.24849
407	1	0.82358	0.81005	0.83565	0.89258	0.92916	0.35421	0.33612	0.3063	0.2745	0.25114
408	1	0.82794	0.81416	0.83952	0.89619	0.93247	0.35506	0.33684	0.30754	0.27642	0.25367
409	1	0.83221	0.8182	0.84331	0.89969	0.93566	0.35578	0.3374	0.30862	0.27816	0.25603
410	1	0.83642	0.82218	0.84702	0.9031	0.93875	0.35635	0.33782	0.30953	0.27971	0.2582
411	1	0.84058	0.82611	0.85067	0.90644	0.94174	0.35677	0.33808	0.31027	0.28106	0.26015
412	1	0.84468	0.82999	0.85426	0.9097	0.94465	0.35705	0.3382	0.31085	0.28222	0.26189
413	1	0.84873	0.83382	0.85781	0.9129	0.94749	0.3572	0.3382	0.31127	0.28319	0.26343
414	1	0.85275	0.83762	0.8613	0.91604	0.95025	0.35721	0.33808	0.31156	0.284	0.26477
415	1	0.85672	0.84138	0.86476	0.91913	0.95296	0.35711	0.33785	0.31172	0.28464	0.26594
416	1	0.86066	0.8451	0.86817	0.92217	0.95562	0.35691	0.33755	0.31176	0.28515	0.26693
417	1	0.86457	0.8488	0.87154	0.92516	0.95822	0.35662	0.33716	0.31171	0.28552	0.26778
418	1	0.86844	0.85246	0.87488	0.92812	0.96077	0.35624	0.33671	0.31158	0.28579	0.26849
419	1	0.87228	0.8561	0.87819	0.93103	0.96328	0.3558	0.33621	0.31137	0.28596	0.26909
420	1	0.8761	0.8597	0.88146	0.9339	0.96575	0.3553	0.33566	0.3111	0.28605	0.26957
421	1	0.87988	0.86328	0.8847	0.93674	0.96817	0.35474	0.33507	0.31078	0.28606	0.26997
422	1	0.88364	0.86683	0.88792	0.93954	0.97056	0.35414	0.33445	0.31042	0.28602	0.27029
423	1	0.88737	0.87035	0.8911	0.94231	0.97291	0.35351	0.33381	0.31002	0.28592	0.27054
424	1	0.89107	0.87384	0.89425	0.94504	0.97522	0.35285	0.33315	0.30959	0.28578	0.27073
425	1	0.89475	0.87731	0.89737	0.94774	0.97749	0.35215	0.33247	0.30913	0.2856	0.27087
426	1	0.8984	0.88075	0.90046	0.95041	0.97973	0.35144	0.33178	0.30866	0.28539	0.27097
427	1	0.90203	0.88416	0.90352	0.95304	0.98193	0.35071	0.33108	0.30817	0.28516	0.27104
428	1	0.90562	0.88755	0.90656	0.95564	0.9841	0.34997	0.33038	0.30767	0.28491	0.27107
429	1	0.9092	0.89091	0.90956	0.95821	0.98624	0.34922	0.32967	0.30716	0.28465	0.27108
430	1	0.91274	0.89425	0.91254	0.96075	0.98834	0.34846	0.32896	0.30665	0.28437	0.27107
431	1	0.91627	0.89756	0.91549	0.96325	0.99041	0.34769	0.32824	0.30613	0.28409	0.27105
432	1	0.91976	0.90084	0.91841	0.96573	0.99245	0.34692	0.32753	0.30561	0.2838	0.27102
433	1	0.92323	0.90409	0.92131	0.96817	0.99445	0.34615	0.32682	0.30509	0.2835	0.27097
434	1	0.92667	0.90732	0.92417	0.97058	0.99642	0.34537	0.32611	0.30457	0.28321	0.27092
435	1	0.93009	0.91053	0.92701	0.97297	0.99836	0.3446	0.3254	0.30405	0.28291	0.27087
436	1	0.93348	0.91371	0.92982	0.97532	1.0003	0.34382	0.3247	0.30354	0.28262	0.27082
437	1	0.93685	0.91686	0.9326	0.97764	1.0021	0.34305	0.324	0.30303	0.28233	0.27076
438	1	0.94019	0.91998	0.93535	0.97992	1.004	0.34228	0.32331	0.30252	0.28204	0.27071
439	1	0.9435	0.92308	0.93807	0.98218	1.0058	0.34152	0.32262	0.30202	0.28176	0.27066
440	1	0.94679	0.92615	0.94077	0.98441	1.0076	0.34075	0.32193	0.30152	0.28148	0.27061
441	1	0.95005	0.92919	0.94344	0.98661	1.0093	0.33999	0.32125	0.30103	0.28121	0.27056
442	1	0.95329	0.93221	0.94608	0.98877	1.0111	0.33924	0.32058	0.30055	0.28095	0.27053
443	1	0.9565	0.9352	0.94869	0.99091	1.0127	0.33849	0.31992	0.30008	0.28069	0.27049
444	1	0.95968	0.93817	0.95128	0.99302	1.0144	0.33775	0.31926	0.29961	0.28044	0.27047
445	1	0.96284	0.9411	0.95383	0.99509	1.016	0.33701	0.3186	0.29914	0.2802	0.27045
446	1	0.96597	0.94401	0.95636	0.99714	1.0176	0.33628	0.31795	0.29869	0.27996	0.27043
447	1	0.96907	0.9469	0.95886	0.99915	1.0192	0.33555	0.31731	0.29824	0.27974	0.27043
448	1	0.97214	0.94975	0.96133	1.0011	1.0207	0.33483	0.31668	0.2978	0.27952	0.27043
449	1	0.97519	0.95258	0.96377	1.0031	1.0222	0.33412	0.31605	0.29737	0.27931	0.27044
450	1	0.97822	0.95539	0.96619	1.005	1.0237	0.33341	0.31543	0.29695	0.27911	0.27046
451	1	0.98121	0.95816	0.96857	1.0069	1.0251	0.33271	0.31482	0.29653	0.27892	0.27049
452	1	0.98418	0.96091	0.97093	1.0088	1.0266	0.33201	0.31421	0.29613	0.27874	0.27052
453	1	0.98712	0.96363	0.97326	1.0106	1.0279	0.33132	0.31362	0.29573	0.27857	0.27057
454	1	0.99003	0.96632	0.97556	1.0124	1.0293	0.33064	0.31302	0.29534	0.2784	0.27062
455	1	0.99292	0.96899	0.97784	1.0142	1.0306	0.32997	0.31244	0.29495	0.27825	0.27069
456	1	0.99578	0.97163	0.98008	1.0159	1.0319	0.3293	0.31186	0.29458	0.2781	0.27076
457	1	0.99861	0.97424	0.9823	1.0176	1.0332	0.32864	0.3113	0.29422	0.27797	0.27084
458	1	1.0014	0.97683	0.98449	1.0193	1.0344	0.32799	0.31074	0.29386	0.27784	0.27093
459	1	1.0042	0.97938	0.98664	1.021	1.0356	0.32735	0.31018	0.29351	0.27773	0.27103
460	1	1.0069	0.98191	0.98878	1.0226	1.0368	0.32671	0.30964	0.29317	0.27762	0.27114
461	1	1.0097	0.98441	0.99088	1.0242	1.0379	0.32608	0.3091	0.29284	0.27752	0.27126
462	1	1.0124	0.98689	0.99295	1.0257	1.039	0.32546	0.30857	0.29252	0.27744	0.27139
463	1	1.015	0.98933	0.995	1.0273	1.0401	0.32485	0.30805	0.29221	0.27736	0.27152
464	1	1.0177	0.99175	0.99701	1.0288	1.0411	0.32424	0.30753	0.29191	0.27729	0.27167
465	1	1.0203	0.99414	0.999	1.0303	1.0422	0.32365	0.30703	0.29161	0.27724	0.27183
466	1	1.0228	0.99651	1.001	1.0317	1.0431	0.32306	0.30653	0.29133	0.27719	0.27199
467	1	1.0254	0.99884	1.0029	1.0331	1.0441	0.32247	0.30604	0.29105	0.27715	0.27217
468	1	1.0279	1.0011	1.0048	1.0345	1.045	0.3219	0.30556	0.29079	0.27712	0.27236
469	1	1.0304	1.0034	1.0067	1.0358	1.0459	0.32134	0.30509	0.29053	0.27711	0.27255
470	1	1.0329	1.0057	1.0085	1.0372	1.0468	0.32078	0.30463	0.29028	0.2771	0.27276
471	1	1.0353	1.0079	1.0103	1.0385	1.0477	0.32023	0.30417	0.29004	0.2771	0.27297
472	1	1.0377	1.0101	1.0121	1.0397	1.0485	0.3197	0.30373	0.28982	0.27712	0.2732
473	1	1.0401	1.0123	1.0139	1.041	1.0493	0.31917	0.30329	0.2896	0.27714	0.27343
474	1	1.0425	1.0144	1.0156	1.0422	1.05	0.31864	0.30286	0.28939	0.27717	0.27368
475	1	1.0448	1.0165	1.0173	1.0433	1.0508	0.31813	0.30244	0.28919	0.27722	0.27393
476	1	1.0471	1.0186	1.019	1.0445	1.0514	0.31763	0.30203	0.289	0.27727	0.2742
477	1	1.0493	1.0206	1.0206	1.0456	1.0521	0.31714	0.30163	0.28882	0.27734	0.27447
478	1	1.0516	1.0227	1.0222	1.0467	1.0528	0.31665	0.30124	0.28865	0.27742	0.27475
479	1	1.0538	1.0247	1.0238	1.0477	1.0534	0.31618	0.30085	0.28849	0.2775	0.27505
480	1	1.056	1.0266	1.0254	1.0488	1.054	0.31571	0.30048	0.28834	0.2776	0.27535
481	1	1.0581	1.0286	1.0269	1.0498	1.0545	0.31525	0.30011	0.2882	0.27771	0.27567
482	1	1.0602	1.0305	1.0284	1.0507	1.055	0.31481	0.29976	0.28807	0.27783	0.27599
483	1	1.0623	1.0324	1.0299	1.0517	1.0555	0.31437	0.29941	0.28795	0.27795	0.27633
484	1	1.0644	1.0342	1.0313	1.0526	1.056	0.31394	0.29907	0.28784	0.27809	0.27667
485	1	1.0664	1.036	1.0327	1.0535	1.0564	0.31352	0.29875	0.28774	0.27825	0.27703
486	1	1.0684	1.0378	1.0341	1.0543	1.0569	0.31311	0.29843	0.28765	0.27841	0.27739
487	1	1.0704	1.0396	1.0355	1.0551	1.0572	0.31272	0.29812	0.28757	0.27858	0.27777
488	1	1.0723	1.0413	1.0368	1.0559	1.0576	0.31233	0.29782	0.2875	0.27876	0.27815
489	1	1.0742	1.0431	1.0381	1.0567	1.0579	0.31195	0.29754	0.28744	0.27896	0.27855
490	1	1.0761	1.0447	1.0394	1.0574	1.0582	0.31158	0.29726	0.2874	0.27916	0.27895
491	1	1.078	1.0464	1.0406	1.0581	1.0585	0.31123	0.29699	0.28736	0.27938	0.27937
492	1	1.0798	1.048	1.0418	1.0588	1.0587	0.31088	0.29673	0.28733	0.2796	0.27979
493	1	1.0816	1.0496	1.043	1.0594	1.0589	0.31054	0.29648	0.28732	0.27984	0.28023
494	1	1.0833	1.0512	1.0442	1.06	1.0591	0.31022	0.29625	0.28732	0.28009	0.28068
495	1	1.0851	1.0527	1.0453	1.0606	1.0593	0.3099	0.29602	0.28732	0.28035	0.28114
496	1	1.0868	1.0542	1.0464	1.0612	1.0594	0.3096	0.2958	0.28734	0.28063	0.2816
497	1	1.0884	1.0557	1.0474	1.0617	1.0595	0.3093	0.29559	0.28737	0.28091	0.28208
498	1	1.0901	1.0571	1.0485	1.0622	1.0596	0.30902	0.2954	0.28741	0.2812	0.28257
499	1	1.0917	1.0586	1.0495	1.0627	1.0596	0.30875	0.29521	0.28746	0.28151	0.28307
500	1	1.0933	1.0599	1.0505	1.0631	1.0597	0.30849	0.29504	0.28752	0.28183	0.28358
501	1	1.0948	1.0613	1.0514	1.0635	1.0596	0.30824	0.29487	0.28759	0.28215	0.2841
502	1	1.0963	1.0626	1.0523	1.0639	1.0596	0.308	0.29472	0.28768	0.28249	0.28463
503	1	1.0978	1.0639	1.0532	1.0643	1.0595	0.30778	0.29458	0.28777	0.28285	0.28517
504	1	1.0993	1.0652	1.0541	1.0646	1.0594	0.30756	0.29445	0.28788	0.28321	0.28572
505	1	1.1007	1.0664	1.0549	1.0649	1.0593	0.30736	0.29433	0.288	0.28358	0.28629
506	1	1.1021	1.0677	1.0557	1.0651	1.0592	0.30717	0.29422	0.28813	0.28397	0.28686
507	1	1.1034	1.0688	1.0565	1.0654	1.059	0.30698	0.29412	0.28827	0.28437	0.28744
508	1	1.1048	1.07	1.0572	1.0656	1.0588	0.30682	0.29403	0.28842	0.28478	0.28804
509	1	1.1061	1.0711	1.0579	1.0657	1.0586	0.30666	0.29395	0.28858	0.2852	0.28864
510	1	1.1073	1.0722	1.0586	1.0659	1.0583	0.30652	0.29389	0.28876	0.28563	0.28926
511	1	1.1086	1.0733	1.0593	1.066	1.058	0.30638	0.29384	0.28895	0.28608	0.28988
512	1	1.1098	1.0743	1.0599	1.0661	1.0577	0.30626	0.29379	0.28915	0.28653	0.29052
513	1	1.1109	1.0753	1.0605	1.0662	1.0574	0.30616	0.29376	0.28936	0.287	0.29117
514	1	1.1121	1.0763	1.0611	1.0662	1.057	0.30606	0.29374	0.28958	0.28748	0.29183
515	1	1.1132	1.0772	1.0616	1.0662	1.0566	0.30598	0.29374	0.28982	0.28798	0.2925
516	1	1.1143	1.0781	1.0621	1.0662	1.0562	0.30591	0.29374	0.29007	0.28848	0.29318
517	1	1.1153	1.079	1.0626	1.0661	1.0558	0.30585	0.29376	0.29033	0.289	0.29387
518	1	1.1163	1.0799	1.0631	1.066	1.0553	0.3058	0.29379	0.2906	0.28953	0.29457
519	1	1.1173	1.0807	1.0635	1.0659	1.0548	0.30577	0.29383	0.29088	0.29007	0.29529
520	1	1.1183	1.0815	1.0639	1.0658	1.0543	0.30575	0.29388	0.29118	0.29062	0.29601
521	1	1.1192	1.0823	1.0642	1.0656	1.0537	0.30575	0.29395	0.29149	0.29119	0.29675
522	1	1.1201	1.083	1.0646	1.0654	1.0531	0.30575	0.29402	0.29181	0.29176	0.29749
523	1	1.1209	1.0837	1.0649	1.0652	1.0525	0.30577	0.29411	0.29214	0.29235	0.29825
524	1	1.1217	1.0844	1.0651	1.0649	1.0519	0.30581	0.29421	0.29249	0.29296	0.29902
525	1	1.1225	1.085	1.0654	1.0646	1.0512	0.30585	0.29433	0.29285	0.29357	0.2998
526	1	1.1233	1.0856	1.0656	1.0643	1.0505	0.30591	0.29445	0.29322	0.2942	0.30059
527	1	1.124	1.0862	1.0658	1.064	1.0498	0.30599	0.29459	0.2936	0.29484	0.30139
528	1	1.1247	1.0868	1.0659	1.0636	1.0491	0.30607	0.29474	0.294	0.29549	0.3022
529	1	1.1254	1.0873	1.066	1.0632	1.0483	0.30617	0.29491	0.29441	0.29616	0.30303
530	1	1.126	1.0878	1.0661	1.0628	1.0475	0.30629	0.29509	0.29483	0.29683	0.30386
531	1	1.1266	1.0882	1.0662	1.0623	1.0467	0.30642	0.29528	0.29527	0.29752	0.30471
532	1	1.1271	1.0887	1.0662	1.0618	1.0458	0.30656	0.29548	0.29572	0.29823	0.30557
533	1	1.1277	1.0891	1.0662	1.0613	1.045	0.30671	0.29569	0.29618	0.29894	0.30643
534	1	1.1282	1.0894	1.0662	1.0608	1.0441	0.30688	0.29592	0.29665	0.29967	0.30731
535	1	1.1286	1.0898	1.0662	1.0602	1.0431	0.30707	0.29617	0.29714	0.30041	0.30821
536	1	1.1291	1.0901	1.0661	1.0596	1.0422	0.30727	0.29642	0.29764	0.30116	0.30911
537	1	1.1295	1.0903	1.066	1.059	1.0412	0.30748	0.29669	0.29816	0.30193	0.31002
538	1	1.1298	1.0906	1.0658	1.0583	1.0402	0.30771	0.29697	0.29868	0.30271	0.31095
539	1	1.1302	1.0908	1.0657	1.0576	1.0392	0.30795	0.29727	0.29923	0.3035	0.31189
540	1	1.1305	1.091	1.0655	1.0569	1.0381	0.30821	0.29757	0.29978	0.30431	0.31283
541	1	1.1307	1.0911	1.0652	1.0562	1.037	0.30848	0.2979	0.30035	0.30513	0.31379
542	1	1.131	1.0913	1.065	1.0554	1.0359	0.30877	0.29823	0.30093	0.30596	0.31476
543	1	1.1312	1.0914	1.0647	1.0546	1.0348	0.30907	0.29858	0.30152	0.3068	0.31575
544	1	1.1313	1.0914	1.0643	1.0538	1.0336	0.30939	0.29894	0.30213	0.30766	0.31674
545	1	1.1315	1.0914	1.064	1.0529	1.0325	0.30972	0.29932	0.30276	0.30853	0.31775
546	1	1.1316	1.0914	1.0636	1.052	1.0312	0.31007	0.29971	0.30339	0.30942	0.31876
547	1	1.1316	1.0914	1.0632	1.0511	1.03	0.31043	0.30012	0.30404	0.31031	0.31979
548	1	1.1317	1.0913	1.0628	1.0502	1.0287	0.31081	0.30054	0.30471	0.31123	0.32083
549	1	1.1317	1.0912	1.0623	1.0492	1.0275	0.3112	0.30097	0.30538	0.31215	0.32189
550	1	1.1316	1.0911	1.0618	1.0482	1.0261	0.3116	0.3014	0.30606	0.31307	0.32293
551	1	1.1316	1.091	1.0613	1.0472	1.0248	0.31195	0.3018	0.30669	0.31394	0.32392
552	1	1.1315	1.0908	1.0608	1.0462	1.0235	0.31222	0.30211	0.30722	0.31468	0.32477
553	1	1.1315	1.0907	1.0603	1.0452	1.0222	0.31237	0.30229	0.30761	0.31525	0.32543
554	1	1.1314	1.0906	1.0598	1.0443	1.021	0.31239	0.30237	0.30785	0.31564	0.3259
555	1	1.1314	1.0905	1.0593	1.0434	1.0198	0.31229	0.30233	0.30796	0.31587	0.32618
556	1	1.1314	1.0904	1.0589	1.0425	1.0187	0.31209	0.30221	0.30795	0.31595	0.32629
557	1	1.1314	1.0903	1.0585	1.0416	1.0176	0.31181	0.30202	0.30786	0.31592	0.32626
558	1	1.1314	1.0902	1.0581	1.0409	1.0165	0.31147	0.30179	0.3077	0.31579	0.32612
559	1	1.1314	1.0902	1.0578	1.0401	1.0155	0.31109	0.30153	0.3075	0.3156	0.32589
560	1	1.1315	1.0901	1.0574	1.0394	1.0146	0.31067	0.30127	0.30727	0.31536	0.3256
561	1	1.1315	1.0901	1.0571	1.0386	1.0137	0.31025	0.301	0.30704	0.31511	0.32528
562	1	1.1316	1.09	1.0568	1.038	1.0128	0.30983	0.30074	0.3068	0.31484	0.32493
563	1	1.1316	1.09	1.0565	1.0373	1.0119	0.30942	0.3005	0.30658	0.31459	0.32458
564	1	1.1317	1.09	1.0562	1.0366	1.0111	0.30902	0.30028	0.30638	0.31435	0.32424
565	1	1.1317	1.0899	1.0559	1.036	1.0103	0.30865	0.30008	0.3062	0.31413	0.32392
566	1	1.1318	1.0899	1.0556	1.0354	1.0095	0.3083	0.29991	0.30605	0.31394	0.32362
567	1	1.1318	1.0898	1.0553	1.0348	1.0087	0.30798	0.29976	0.30593	0.31379	0.32336
568	1	1.1319	1.0898	1.055	1.0342	1.008	0.30769	0.29965	0.30584	0.31366	0.32313
569	1	1.1319	1.0897	1.0547	1.0336	1.0072	0.30742	0.29955	0.30578	0.31358	0.32294
570	1	1.1319	1.0896	1.0544	1.033	1.0065	0.30718	0.29948	0.30574	0.31352	0.32278
571	1	1.132	1.0895	1.0541	1.0324	1.0058	0.30697	0.29943	0.30574	0.3135	0.32266
572	1	1.132	1.0894	1.0538	1.0318	1.0051	0.30678	0.29941	0.30576	0.31351	0.32257
573	1	1.132	1.0893	1.0535	1.0312	1.0044	0.30662	0.2994	0.3058	0.31355	0.32252
574	1	1.132	1.0892	1.0532	1.0307	1.0037	0.30648	0.29941	0.30586	0.31361	0.3225
575	1	1.132	1.0891	1.0529	1.0301	1.003	0.30635	0.29943	0.30594	0.3137	0.3225
576	1	1.1319	1.089	1.0526	1.0295	1.0023	0.30625	0.29947	0.30604	0.31381	0.32254
577	1	1.1319	1.0888	1.0523	1.0289	1.0017	0.30617	0.29952	0.30616	0.31394	0.3226
578	1	1.1318	1.0887	1.0519	1.0283	1.001	0.3061	0.29958	0.30629	0.31409	0.32268
579	1	1.1318	1.0885	1.0516	1.0278	1.0003	0.30604	0.29966	0.30643	0.31426	0.32278
580	1	1.1317	1.0884	1.0512	1.0272	0.99966	0.306	0.29974	0.30658	0.31444	0.3229
581	1	1.1316	1.0882	1.0509	1.0266	0.999	0.30597	0.29983	0.30675	0.31463	0.32304
582	1	1.1315	1.088	1.0505	1.026	0.99835	0.30595	0.29992	0.30692	0.31484	0.32319
583	1	1.1314	1.0878	1.0502	1.0254	0.99769	0.30594	0.30002	0.3071	0.31505	0.32335
584	1	1.1313	1.0876	1.0498	1.0248	0.99704	0.30593	0.30013	0.30728	0.31527	0.32352
585	1	1.1311	1.0873	1.0494	1.0242	0.99639	0.30594	0.30025	0.30748	0.3155	0.3237
586	1	1.131	1.0871	1.049	1.0236	0.99575	0.30595	0.30037	0.30767	0.31574	0.32389
587	1	1.1308	1.0869	1.0486	1.023	0.9951	0.30597	0.30049	0.30787	0.31598	0.32409
588	1	1.1306	1.0866	1.0482	1.0224	0.99446	0.30599	0.30061	0.30808	0.31622	0.32429
589	1	1.1305	1.0863	1.0478	1.0218	0.99382	0.30602	0.30074	0.30829	0.31647	0.32449
590	1	1.1303	1.0861	1.0474	1.0212	0.99318	0.30606	0.30088	0.3085	0.31672	0.3247
591	1	1.1301	1.0858	1.047	1.0206	0.99255	0.3061	0.30101	0.30871	0.31697	0.32491
592	1	1.1298	1.0855	1.0466	1.02	0.99192	0.30614	0.30115	0.30892	0.31722	0.32512
593	1	1.1296	1.0852	1.0462	1.0194	0.99129	0.30619	0.30129	0.30914	0.31747	0.32533
594	1	1.1294	1.0849	1.0457	1.0188	0.99066	0.30624	0.30144	0.30936	0.31773	0.32555
595	1	1.1291	1.0845	1.0453	1.0182	0.99004	0.30629	0.30158	0.30958	0.31798	0.32576
596	1	1.1289	1.0842	1.0448	1.0176	0.98941	0.30635	0.30173	0.3098	0.31823	0.32597
597	1	1.1286	1.0839	1.0444	1.017	0.9888	0.30641	0.30188	0.31002	0.31849	0.32619
598	1	1.1283	1.0835	1.044	1.0164	0.98818	0.30647	0.30203	0.31024	0.31874	0.3264
599	1	1.128	1.0832	1.0435	1.0158	0.98757	0.30654	0.30219	0.31046	0.31899	0.32661
600	1	1.1277	1.0828	1.043	1.0152	0.98696	0.3066	0.30234	0.31068	0.31924	0.32681
601	1	1.1274	1.0824	1.0426	1.0145	0.98635	0.30667	0.3025	0.3109	0.31949	0.32702
602	1	1.1271	1.0821	1.0421	1.0139	0.98575	0.30674	0.30266	0.31112	0.31974	0.32722
603	1	1.1268	1.0817	1.0416	1.0133	0.98515	0.30681	0.30282	0.31135	0.31999	0.32742
604	1	1.1264	1.0813	1.0411	1.0127	0.98456	0.30689	0.30298	0.31157	0.32023	0.32762
605	1	1.1261	1.0809	1.0407	1.0121	0.98397	0.30696	0.30314	0.31179	0.32047	0.32781
606	1	1.1257	1.0805	1.0402	1.0115	0.98338	0.30704	0.3033	0.31201	0.32071	0.328
607	1	1.1254	1.0801	1.0397	1.0109	0.9828	0.30712	0.30347	0.31223	0.32095	0.32819
608	1	1.125	1.0796	1.0392	1.0103	0.98222	0.3072	0.30363	0.31245	0.32119	0.32838
609	1	1.1246	1.0792	1.0387	1.0097	0.98165	0.30728	0.3038	0.31266	0.32142	0.32856
610	1	1.1242	1.0788	1.0382	1.0091	0.98108	0.30737	0.30397	0.31288	0.32165	0.32874
611	1	1.1238	1.0783	1.0377	1.0085	0.98051	0.30745	0.30413	0.3131	0.32188	0.32891
612	1	1.1234	1.0779	1.0372	1.0079	0.97995	0.30754	0.3043	0.31331	0.3221	0.32908
613	1	1.123	1.0774	1.0367	1.0073	0.9794	0.30762	0.30447	0.31353	0.32233	0.32925
