time	SP	PV	CV	Tci
224.5	81	81.1605227708842	46.3023540074428	320
224.6	81	81.1604689781335	46.3261634100218	320
224.7	81	81.1604063192569	46.349959435038	320
224.8	81	81.1603348342274	46.3737416738848	320
224.9	81	81.1602545630438	46.3975097189379	320
225	81	81.1601655457299	46.4212631635604	320
225.1	81	81.1600678223339	46.4450016020981	320
225.2	81	81.1599614329279	46.4687246298965	320
225.3	81	81.1598464176072	46.4924318432988	320
225.4	81	81.1597228164897	46.516122839654	320
225.5	81	81.1595906697154	46.5397972173103	320
225.6	81	81.1594500174457	46.5634545756394	320
225.7	81	81.1593008998626	46.587094515024	320
225.8	81	81.1591433571687	46.6107166368723	320
225.9	81	81.1589774295859	46.6343205436176	320
226	81	81.1588031573552	46.6579058387245	320
226.1	81	81.1586205807361	46.6814721266931	320
226.2	81	81.1584297400058	46.7050190130633	320
226.3	81	81.1582306754586	46.7285461044251	320
226.4	81	81.1580234274058	46.7520530084117	320
226.5	81	81.1578080361742	46.7755393337143	320
226.6	81	81.1575845421063	46.7990046900854	320
226.7	81	81.1573529855594	46.8224486883384	320
226.8	81	81.1571134069049	46.8458709403545	320
226.9	81	81.1568658465279	46.8692710590882	320
227	81	81.1566103448265	46.8926486585709	320
227.1	81	81.156346942211	46.9160033539209	320
227.2	81	81.1560756791039	46.9393347613378	320
227.3	81	81.1557965959386	46.9626424981127	320
227.4	81	81.1555097331592	46.9859261826391	320
227.5	81	81.1552151312199	47.0091854343984	320
227.6	81	81.1549128305843	47.0324198739917	320
227.7	81	81.1546028717246	47.0556291231234	320
227.8	81	81.1542852951218	47.0788128046057	320
227.9	81	81.1539601412639	47.1019705423838	320
228	81	81.1536274506462	47.1251019615156	320
228.1	81	81.1532872637707	47.148206688189	320
228.2	81	81.1529396211448	47.1712843497247	320
228.3	81	81.1525845632816	47.1943345745841	320
228.4	81	81.1522221306985	47.2173569923658	320
228.5	81	81.1518523639173	47.2403512338189	320
228.6	81	81.151475303463	47.2633169308373	320
228.7	81	81.1510909898638	47.2862537164684	320
228.8	81	81.15069946365	47.3091612249341	320
228.9	81	81.1503007653536	47.3320390916089	320
229	81	81.1498949355078	47.3548869530352	320
229.1	81	81.1494820146464	47.3777044469326	320
229.2	81	81.1490620433031	47.4004912121975	320
229.3	81	81.1486350620108	47.4232468889071	320
229.4	81	81.1482011113015	47.4459711183278	320
229.5	81	81.147760231705	47.4686635429202	320
229.6	81	81.147312463749	47.4913238063344	320
229.7	81	81.146857847958	47.5139515534206	320
229.8	81	81.1463964248532	47.5365464302366	320
229.9	81	81.1459282349512	47.5591080840554	320
230	81	81.1454533187644	47.5816361633503	320
230.1	81	81.1449717167993	47.6041303178236	320
230.2	81	81.144483469557	47.6265901983925	320
230.3	81	81.1439886175317	47.6490154572047	320
230.4	81	81.1434872012108	47.6714057476369	320
230.5	81	81.1429792610738	47.6937607243052	320
230.6	81	81.1424648375921	47.7160800430605	320
230.7	81	81.1419439712284	47.7383633610022	320
230.8	81	81.1414167024355	47.7606103364792	320
230.9	81	81.1408830716568	47.7828206290887	320
231	81	81.1403431193248	47.8049938996892	320
231.1	81	81.1397968858609	47.8271298103976	320
231.2	81	81.1392444116747	47.8492280245966	320
231.3	81	81.1386857371638	47.8712882069423	320
231.4	81	81.1381209027124	47.893310023364	320
231.5	81	81.1375499486918	47.9152931410724	320
231.6	81	81.1369729154589	47.9372372285542	320
231.7	81	81.136389843356	47.9591419555919	320
231.8	81	81.1358007727103	47.9810069932504	320
231.9	81	81.1352057438334	48.0028320139011	320
232	81	81.1346047970202	48.0246166912081	320
232.1	81	81.133997972549	48.0463607001399	320
232.2	81	81.1333853106803	48.0680637169797	320
232.3	81	81.132766851657	48.0897254193158	320
232.4	81	81.1321426357029	48.1113454860574	320
232.5	81	81.1315127030229	48.1329235974322	320
232.6	81	81.130877093802	48.1544594349953	320
232.7	81	81.1302358482049	48.1759526816308	320
232.8	81	81.1295890063755	48.1974030215544	320
232.9	81	81.128936608436	48.2188101403202	320
233	81	81.1282786944866	48.2401737248251	320
233.1	81	81.1276153046052	48.261493463307	320
233.2	81	81.1269464788461	48.2827690453637	320
233.3	81	81.12627225724	48.3040001619326	320
233.4	81	81.1255926797935	48.3251865053223	320
233.5	81	81.1249077864881	48.3463277691934	320
233.6	81	81.1242176172799	48.3674236485733	320
233.7	81	81.123522212099	48.388473839863	320
233.8	81	81.122821610849	48.4094780408369	320
233.9	81	81.1221158534064	48.4304359506441	320
234	81	81.12140497962	48.4513472698175	320
234.1	81	81.1206890293102	48.4722117002698	320
234.2	81	81.1199680422689	48.4930289453118	320
234.3	81	81.1192420582583	48.5137987096433	320
234.4	81	81.1185111170109	48.5345206993599	320
234.5	81	81.1177752582288	48.5551946219572	320
234.6	81	81.1170345215828	48.575820186338	320
234.7	81	81.1162889467124	48.5963971028127	320
234.8	81	81.1155385732248	48.6169250831023	320
234.9	81	81.1147834406946	48.6374038403457	320
235	81	81.1140235886631	48.6578330891029	320
235.1	81	81.1132590566377	48.6782125453527	320
235.2	81	81.1124898840917	48.6985419265026	320
235.3	81	81.1117161104633	48.7188209513965	320
235.4	81	81.1109377751553	48.7390493403074	320
235.5	81	81.1101549175347	48.7592268149441	320
235.6	81	81.1093675769316	48.7793530984612	320
235.7	81	81.1085757926394	48.7994279154561	320
235.8	81	81.1077796039136	48.8194509919776	320
235.9	81	81.1069790499715	48.8394220555265	320
236	81	81.1061741699919	48.8593408350583	320
236.1	81	81.1053650031142	48.8792070609882	320
236.2	81	81.1045515884381	48.8990204651927	320
236.3	81	81.1037339650227	48.9187807810202	320
236.4	81	81.1029121718864	48.9384877432817	320
236.5	81	81.1020862480063	48.9581410882674	320
236.6	81	81.1012562323173	48.9777405537407	320
236.7	81	81.1004221637119	48.9972858789473	320
236.8	81	81.0995840810395	49.0167768046154	320
236.9	81	81.0987420231061	49.0362130729567	320
237	81	81.0978960286734	49.0555944276794	320
237.1	81	81.0970461364584	49.0749206139843	320
237.2	81	81.0961923851333	49.0941913785647	320
237.3	81	81.0953348133241	49.1134064696138	320
237.4	81	81.094473459611	49.1325656368298	320
237.5	81	81.0936083625272	49.1516686314149	320
237.6	81	81.0927395605587	49.1707152060851	320
237.7	81	81.0918670921435	49.1897051150674	320
237.8	81	81.0909909956716	49.2086381141017	320
237.9	81	81.0901113094837	49.227513960448	320
238	81	81.0892280718715	49.24633241289	320
238.1	81	81.0883413210766	49.2650932317352	320
238.2	81	81.0874510952901	49.2837961788144	320
238.3	81	81.0865574326523	49.3024410174962	320
238.4	81	81.0856603712519	49.321027512681	320
238.5	81	81.0847599491256	49.3395554308032	320
238.6	81	81.0838562042577	49.3580245398415	320
238.7	81	81.0829491745793	49.3764346093106	320
238.8	81	81.0820388979681	49.3947854102767	320
238.9	81	81.0811254122478	49.4130767153491	320
239	81	81.0802087551872	49.4313082986898	320
239.1	81	81.0792889645004	49.4494799360155	320
239.2	81	81.0783660778457	49.4675914046022	320
239.3	81	81.0774401328254	49.4856424832792	320
239.4	81	81.076511166985	49.5036329524401	320
239.5	81	81.075579217813	49.521562594044	320
239.6	81	81.0746443227405	49.5394311916142	320
239.7	81	81.0737065191401	49.5572385302449	320
239.8	81	81.072765844326	49.5749843966048	320
239.9	81	81.0718223355532	49.5926685789355	320
240	81	81.070876030017	49.6102908670543	320
240.1	81	81.0699269648528	49.6278510523598	320
240.2	81	81.0689751771351	49.6453489278319	320
240.3	81	81.0680207038774	49.662784288038	320
240.4	81	81.0670635820317	49.6801569291304	320
240.5	81	81.0661038484876	49.697466648849	320
240.6	81	81.0651415400724	49.7147132465283	320
240.7	81	81.0641766935501	49.7318965230927	320
240.8	81	81.0632093456213	49.7490162810666	320
240.9	81	81.0622395329222	49.7660723245726	320
241	81	81.0612672920248	49.78306445933	320
241.1	81	81.0602926594358	49.7999924926645	320
241.2	81	81.0593156715966	49.8168562335046	320
241.3	81	81.0583363648824	49.8336554923843	320
241.4	81	81.057354775602	49.8503900814506	320
241.5	81	81.0563709399971	49.8670598144627	320
241.6	81	81.0553848942422	49.8836645067839	320
241.7	81	81.0543966744435	49.900203975402	320
241.8	81	81.0534063166392	49.9166780389149	320
241.9	81	81.0524138567983	49.9330865175441	320
242	81	81.0514193308206	49.9494292331283	320
242.1	81	81.0504227745362	49.9657060091294	320
242.2	81	81.0494242237045	49.9819166706361	320
242.3	81	81.0484237140146	49.998061044361	320
242.4	81	81.0474212810841	50.0141389586424	320
242.5	81	81.0464169604589	50.0301502434516	320
242.6	81	81.045410787613	50.046094730387	320
242.7	81	81.0444027979475	50.0619722526837	320
242.8	81	81.0433930267905	50.0777826452066	320
242.9	81	81.0423815093967	50.0935257444622	320
243	81	81.0413682809466	50.1092013885917	320
243.1	81	81.0403533765464	50.1248094173737	320
243.2	81	81.0393368312272	50.1403496722283	320
243.3	81	81.0383186799451	50.1558219962135	320
243.4	81	81.0372989575801	50.1712262340369	320
243.5	81	81.036277698936	50.1865622320442	320
243.6	81	81.0352549387399	50.2018298382308	320
243.7	81	81.0342307116417	50.2170289022366	320
243.8	81	81.033205052214	50.2321592753532	320
243.9	81	81.0321779949509	50.2472208105147	320
244	81	81.0311495742684	50.2622133623124	320
244.1	81	81.0301198245035	50.2771367869859	320
244.2	81	81.0290887799136	50.2919909424257	320
244.3	81	81.0280564746766	50.3067756881807	320
244.4	81	81.0270229428901	50.3214908854528	320
244.5	81	81.025988218571	50.3361363970982	320
244.6	81	81.024952335655	50.3507120876285	320
244.7	81	81.0239153279967	50.3652178232153	320
244.8	81	81.0228772293682	50.379653471685	320
244.9	81	81.0218380734596	50.3940189025305	320
245	81	81.0207978938782	50.4083139868958	320
245.1	81	81.0197567241479	50.4225385975889	320
245.2	81	81.0187145977091	50.436692609079	320
245.3	81	81.0176715479181	50.4507758975023	320
245.4	81	81.0166276080468	50.4647883406473	320
245.5	81	81.0155828112821	50.4787298179744	320
245.6	81	81.0145371907257	50.4926002106052	320
245.7	81	81.0134907793935	50.5063994013232	320
245.8	81	81.0124436102155	50.5201272745778	320
245.9	81	81.011395716035	50.5337837164826	320
246	81	81.0103471296083	50.5473686148183	320
246.1	81	81.0092978836046	50.5608818590315	320
246.2	81	81.0082480106052	50.5743233402367	320
246.3	81	81.0071975431034	50.5876929512084	320
246.4	81	81.0061465135037	50.6009905863955	320
246.5	81	81.0050949541221	50.6142161419088	320
246.6	81	81.0040428971849	50.6273695155234	320
246.7	81	81.0029903748289	50.6404506066891	320
246.8	81	81.0019374191008	50.6534593165144	320
246.9	81	81.0008840619567	50.6663955477814	320
247	81	80.999830335262	50.6792592049405	320
247.1	81	80.9987762707907	50.6920501940997	320
247.2	81	80.9977219002251	50.7047684230453	320
247.3	81	80.9966672551558	50.7174138012219	320
247.4	81	80.9956123670806	50.7299862397442	320
247.5	81	80.9945572674049	50.7424856513935	320
247.6	81	80.9935019874408	50.7549119506139	320
247.7	81	80.9924465584068	50.7672650535253	320
247.8	81	80.9913910114277	50.7795448778996	320
247.9	81	80.9903353775339	50.7917513431792	320
248	81	80.9892796876612	50.8038843704742	320
248.1	81	80.9882239726505	50.8159438825603	320
248.2	81	80.9871682632474	50.8279298038694	320
248.3	81	80.9861125901017	50.8398420605027	320
248.4	81	80.9850569837671	50.8516805802234	320
248.5	81	80.9840014747011	50.8634452924525	320
248.6	81	80.9829460932642	50.8751361282765	320
248.7	81	80.9818908697199	50.8867530204405	320
248.8	81	80.9808358342343	50.8982959033533	320
248.9	81	80.9797810168755	50.9097647130781	320
249	81	80.9787264476138	50.9211593873353	320
249.1	81	80.9776721563207	50.9324798655062	320
249.2	81	80.976618172769	50.9437260886275	320
249.3	81	80.9755645266321	50.9548979993969	320
249.4	81	80.9745112474843	50.9659955421538	320
249.5	81	80.9734583647999	50.9770186629006	320
249.6	81	80.9724059079528	50.9879673092899	320
249.7	81	80.9713539062167	50.9988414306262	320
249.8	81	80.9703023887644	51.0096409778642	320
249.9	81	80.9692513846675	51.0203659036032	320
250	81	80.9682009228962	51.0310161620938	320
250.1	81	80.9671510323188	51.0415917092356	320
250.2	81	80.9661017417017	51.0520925025674	320
250.3	81	80.9650530797088	51.0625185012762	320
250.4	81	80.964005074901	51.0728696661882	320
250.5	81	80.9629577557367	51.0831459597708	320
250.6	81	80.9619111505704	51.0933473461315	320
250.7	81	80.9608652876533	51.1034737910142	320
250.8	81	80.9598201951326	51.1135252618014	320
250.9	81	80.9587759010511	51.1235017275109	320
251	81	80.9577324333472	51.1334031587868	320
251.1	81	80.9566898198543	51.1432295279099	320
251.2	81	80.9556480883007	51.1529808087919	320
251.3	81	80.9546072663094	51.1626569769669	320
251.4	81	80.9535673813976	51.172258009595	320
251.5	81	80.9525284609763	51.1817838854621	320
251.6	81	80.9514905323505	51.1912345849785	320
251.7	81	80.9504536227185	51.2006100901736	320
251.8	81	80.9494177591716	51.2099103846896	320
251.9	81	80.9483829686941	51.2191354537864	320
252	81	80.947349278163	51.2282852843442	320
252.1	81	80.9463167143475	51.2373598648489	320
252.2	81	80.9452853039087	51.246359185394	320
252.3	81	80.9442550733997	51.255283237691	320
252.4	81	80.9432260492651	51.2641320150456	320
252.5	81	80.9421982578406	51.2729055123656	320
252.6	81	80.9411717253531	51.2816037261703	320
252.7	81	80.94014647792	51.2902266545698	320
252.8	81	80.9391225415494	51.2987742972691	320
252.9	81	80.9380999421395	51.3072466555701	320
253	81	80.9370787054786	51.3156437323595	320
253.1	81	80.9360588572445	51.3239655321175	320
253.2	81	80.9350404230047	51.3322120609087	320
253.3	81	80.9340234282159	51.3403833263828	320
253.4	81	80.9330078982238	51.3484793377669	320
253.5	81	80.9319938582627	51.3565001058688	320
253.6	81	80.9309813334557	51.3644456430661	320
253.7	81	80.9299703488141	51.3723159633145	320
253.8	81	80.9289609292371	51.3801110821325	320
253.9	81	80.927953099512	51.3878310166145	320
254	81	80.9269468843136	51.3954757854104	320
254.1	81	80.9259423082039	51.4030454087358	320
254.2	81	80.9249393956325	51.4105399083573	320
254.3	81	80.9239381709356	51.4179593076036	320
254.4	81	80.9229386583363	51.425303631353	320
254.5	81	80.9219408819441	51.4325729060335	320
254.6	81	80.920944865755	51.4397671596135	320
254.7	81	80.919950633651	51.4468864216055	320
254.8	81	80.9189582094001	51.4539307230632	320
254.9	81	80.9179676166558	51.4609000965763	320
255	81	80.9169788789573	51.4677945762633	320
255.1	81	80.9159920197291	51.4746141977787	320
255.2	81	80.9150070622808	51.4813589983006	320
255.3	81	80.9140240298067	51.4880290165233	320
255.4	81	80.9130429453863	51.4946242926632	320
255.5	81	80.9120638319833	51.5011448684562	320
255.6	81	80.9110867124458	51.507590787148	320
255.7	81	80.9101116095061	51.5139620934911	320
255.8	81	80.9091385457807	51.5202588337421	320
255.9	81	80.9081675437697	51.5264810556643	320
256	81	80.907198625857	51.5326288085083	320
256.1	81	80.9062318143099	51.5387021430299	320
256.2	81	80.9052671312791	51.5447011114721	320
256.3	81	80.9043045987983	51.550625767559	320
256.4	81	80.9033442387845	51.5564761664984	320
256.5	81	80.9023860730372	51.5622523649786	320
256.6	81	80.9014301232389	51.5679544211642	320
256.7	81	80.9004764109542	51.5735823946872	320
256.8	81	80.8995249576306	51.5791363466482	320
256.9	81	80.8985757845973	51.5846163396114	320
257	81	80.8976289130661	51.5900224375951	320
257.1	81	80.8966843641302	51.5953547060798	320
257.2	81	80.8957421587651	51.6006132119899	320
257.3	81	80.8948023178275	51.6057980237011	320
257.4	81	80.8938648620559	51.6109092110265	320
257.5	81	80.8929298120702	51.6159468452162	320
257.6	81	80.8919971883715	51.6209109989618	320
257.7	81	80.8910670113418	51.6258017463799	320
257.8	81	80.8901393012445	51.6306191630111	320
257.9	81	80.8892140782236	51.6353633258181	320
258	81	80.8882913623039	51.6400343131795	320
258.1	81	80.887371173391	51.6446322048867	320
258.2	81	80.886453531271	51.6491570821351	320
258.3	81	80.8855384556101	51.6536090275279	320
258.4	81	80.8846259659553	51.6579881250642	320
258.5	81	80.8837160817335	51.6622944601368	320
258.6	81	80.8828088222517	51.6665281195268	320
258.7	81	80.881904206697	51.6706891914019	320
258.8	81	80.8810022541365	51.674777765311	320
258.9	81	80.8801029835168	51.6787939321729	320
259	81	80.8792064136646	51.6827377842854	320
259.1	81	80.8783125632858	51.6866094153057	320
259.2	81	80.8774214509663	51.6904089202495	320
259.3	81	80.8765330951711	51.694136395494	320
259.4	81	80.8756475142447	51.6977919387658	320
259.5	81	80.874764726411	51.7013756491395	320
259.6	81	80.8738847497729	51.7048876270312	320
259.7	81	80.8730076023127	51.7083279741871	320
259.8	81	80.8721333018916	51.7116967936933	320
259.9	81	80.8712618662498	51.7149941899568	320
260	81	80.8703933130065	51.7182202687105	320
260.1	81	80.8695276596598	51.7213751370026	320
260.2	81	80.8686649235866	51.7244589031861	320
260.3	81	80.8678051220427	51.7274716769275	320
260.4	81	80.8669482721622	51.730413569191	320
260.5	81	80.8660943909584	51.733284692243	320
260.6	81	80.8652434953227	51.7360851596286	320
260.7	81	80.8643956020255	51.7388150861862	320
260.8	81	80.8635507277155	51.7414745880336	320
260.9	81	80.8627088889198	51.7440637825617	320
261	81	80.8618701020441	51.7465827884307	320
261.1	81	80.8610343833724	51.7490317255668	320
261.2	81	80.8602017490672	51.7514107151494	320
261.3	81	80.8593722151693	51.7537198796173	320
261.4	81	80.8585457975977	51.7559593426558	320
261.5	81	80.8577225121498	51.7581292291857	320
261.6	81	80.8569023745013	51.7602296653723	320
261.7	81	80.856085400206	51.7622607786135	320
261.8	81	80.8552716046961	51.7642226975244	320
261.9	81	80.8544610032819	51.7661155519458	320
262	81	80.853653611152	51.7679394729319	320
262.1	81	80.8528494433731	51.7696945927438	320
262.2	81	80.8520485148903	51.7713810448473	320
262.3	81	80.8512508405266	51.7729989639074	320
262.4	81	80.8504564349835	51.7745484857779	320
262.5	81	80.8496653128403	51.776029747502	320
262.6	81	80.848877488555	51.777442887296	320
262.7	81	80.8480929764634	51.7787880445576	320
262.8	81	80.8473117907797	51.7800653598475	320
262.9	81	80.8465339455963	51.7812749748957	320
263	81	80.8457594548838	51.782417032585	320
263.1	81	80.8449883324912	51.7834916769492	320
263.2	81	80.8442205921456	51.7844990531688	320
263.3	81	80.8434562474526	51.7854393075585	320
263.4	81	80.842695311896	51.7863125875751	320
263.5	81	80.841937798838	51.7871190417936	320
263.6	81	80.8411837215193	51.7878588199157	320
263.7	81	80.8404330930588	51.7885320727578	320
263.8	81	80.8396859264541	51.7891389522412	320
263.9	81	80.8389422345813	51.7896796113972	320
264	81	80.8382020301948	51.7901542043511	320
264.1	81	80.8374653259279	51.7905628863132	320
264.2	81	80.8367321342923	51.7909058135867	320
264.3	81	80.8360024676787	51.7911831435528	320
264.4	81	80.8352763383562	51.7913950346592	320
264.5	81	80.8345537584729	51.7915416464244	320
264.6	81	80.8338347400557	51.7916231394284	320
264.7	81	80.8331192950105	51.7916396753032	320
264.8	81	80.8324074351221	51.7915914167229	320
264.9	81	80.8316991720544	51.7914785274133	320
265	81	80.8309945173503	51.7913011721291	320
265.1	81	80.8302934824321	51.7910595166559	320
265.2	81	80.8295960786012	51.7907537277976	320
265.3	81	80.8289023170384	51.7903839733802	320
265.4	81	80.8282122088039	51.7899504222353	320
265.5	81	80.8275257648375	51.7894532441969	320
265.6	81	80.8268429959583	51.788892610101	320
265.7	81	80.8261639128654	51.7882686917725	320
265.8	81	80.8254885261375	51.7875816620207	320
265.9	81	80.8248168462331	51.7868316946295	320
266	81	80.8241488834907	51.7860189643589	320
266.1	81	80.8234846481289	51.7851436469282	320
266.2	81	80.8228241502464	51.7842059190226	320
266.3	81	80.8221673998222	51.7832059582729	320
266.4	81	80.8215144067154	51.7821439432541	320
266.5	81	80.8208651806658	51.781020053487	320
266.6	81	80.8202197312938	51.7798344694213	320
266.7	81	80.8195780681002	51.7785873724273	320
266.8	81	80.8189402004668	51.7772789448035	320
266.9	81	80.8183061376563	51.7759093697564	320
267	81	80.8176758888123	51.7744788314	320
267.1	81	80.8170494629596	51.7729875147464	320
267.2	81	80.8164268690044	51.7714356057004	320
267.3	81	80.815808115734	51.769823291057	320
267.4	81	80.8151932118174	51.7681507584858	320
267.5	81	80.8145821658054	51.7664181965287	320
267.6	81	80.8139749861303	51.7646257946014	320
267.7	81	80.8133716811065	51.7627737429745	320
267.8	81	80.8127722589303	51.7608622327674	320
267.9	81	80.8121767276805	51.7588914559537	320
268	81	80.8115850953179	51.7568616053388	320
268.1	81	80.810997369686	51.754772874567	320
268.2	81	80.8104135585109	51.752625458106	320
268.3	81	80.8098336694014	51.7504195512448	320
268.4	81	80.8092577098494	51.748155350084	320
268.5	81	80.8086856872298	51.7458330515298	320
268.6	81	80.8081176088007	51.7434528532857	320
268.7	81	80.8075534817036	51.7410149538516	320
268.8	81	80.8069933129639	51.7385195525094	320
268.9	81	80.8064371094902	51.7359668493227	320
269	81	80.8058848780755	51.7333570451244	320
269.1	81	80.8053366253966	51.7306903415172	320
269.2	81	80.8047923580146	51.7279669408551	320
269.3	81	80.804252082375	51.7251870462527	320
269.4	81	80.803715804808	51.7223508615618	320
269.5	81	80.8031835315285	51.719458591375	320
269.6	81	80.8026552686363	51.7165104410151	320
269.7	81	80.8021310221164	51.7135066165354	320
269.8	81	80.8016107978392	51.7104473246939	320
269.9	81	80.8010946015604	51.707332772976	320
270	81	80.8005824389216	51.7041631695527	320
270.1	81	80.8000743154502	51.7009387233046	320
270.2	81	80.7995702365597	51.6976596438027	320
270.3	81	80.7990702075498	51.6943261412955	320
270.4	81	80.7985742336069	51.69093842671	320
270.5	81	80.7980823198038	51.6874967116408	320
270.6	81	80.7975944711003	51.6840012083539	320
270.7	81	80.7971106923434	51.6804521297593	320
270.8	81	80.7966309882671	51.676849689425	320
270.9	81	80.7961553634933	51.6731941015485	320
271	81	80.7956838225313	51.6694855809791	320
271.1	81	80.7952163697784	51.6657243431836	320
271.2	81	80.79475300952	51.6619106042563	320
271.3	81	80.7942937459301	51.6580445809006	320
271.4	81	80.7938385830709	51.6541264904286	320
271.5	81	80.7933875248937	51.650156550755	320
271.6	81	80.7929405752387	51.6461349803865	320
271.7	81	80.7924977378353	51.6420619984255	320
271.8	81	80.7920590163025	51.6379378245398	320
271.9	81	80.7916244141489	51.6337626789828	320
272	81	80.7911939347731	51.6295367825656	320
272.1	81	80.7907675814638	51.625260356661	320
272.2	81	80.7903453574002	51.620933623204	320
272.3	81	80.789927265652	51.6165568046595	320
272.4	81	80.7895133091801	51.6121301240379	320
272.5	81	80.7891034908361	51.6076538048881	320
272.6	81	80.7886978133631	51.6031280712794	320
272.7	81	80.7882962793961	51.5985531477951	320
272.8	81	80.7878988914617	51.5939292595332	320
272.9	81	80.7875056519785	51.5892566320984	320
273	81	80.7871165632579	51.5845354915904	320
273.1	81	80.7867316275033	51.5797660646008	320
273.2	81	80.7863508468116	51.5749485782059	320
273.3	81	80.7859742231723	51.5700832599554	320
273.4	81	80.7856017584687	51.5651703378749	320
273.5	81	80.7852334544776	51.5602100404478	320
273.6	81	80.7848693128695	51.5552025966165	320
273.7	81	80.7845093352094	51.5501482357749	320
273.8	81	80.7841535229565	51.5450471877557	320
273.9	81	80.7838018774649	51.5398996828329	320
274	81	80.7834543999836	51.5347059517044	320
274.1	81	80.7831110916568	51.5294662254957	320
274.2	81	80.7827719535243	51.5241807357416	320
274.3	81	80.7824369865216	51.5188497143923	320
274.4	81	80.7821061914804	51.5134733937989	320
274.5	81	80.7817795691287	51.5080520067029	320
274.6	81	80.7814571200912	51.5025857862366	320
274.7	81	80.7811388448894	51.4970749659161	320
274.8	81	80.7808247439421	51.4915197796345	320
274.9	81	80.7805148175655	51.4859204616506	320
275	81	80.7802090659736	51.4802772465787	320
275.1	81	80.7799074892787	51.474590369395	320
275.2	81	80.779610087491	51.4688600654217	320
275.3	81	80.7793168605198	51.4630865703265	320
275.4	81	80.779027808173	51.4572701201042	320
275.5	81	80.7787429301581	51.4514109510785	320
275.6	81	80.7784622260817	51.445509299902	320
275.7	81	80.7781856954505	51.4395654035368	320
275.8	81	80.7779133376713	51.4335794992495	320
275.9	81	80.7776451520515	51.427551824612	320
276	81	80.7773811377989	51.4214826174857	320
276.1	81	80.7771212940225	51.415372116032	320
276.2	81	80.7768656197328	51.4092205586787	320
276.3	81	80.7766141138417	51.4030281841366	320
276.4	81	80.7763667751634	51.3967952313847	320
276.5	81	80.7761236024139	51.390521939661	320
276.6	81	80.7758845942124	51.3842085484572	320
276.7	81	80.7756497490805	51.3778552975155	320
276.8	81	80.7754190654432	51.3714624268204	320
276.9	81	80.7751925416292	51.36503017659	320
277	81	80.7749701758708	51.3585587872715	320
277.1	81	80.7747519663047	51.3520484995314	320
277.2	81	80.7745379109719	51.3454995542564	320
277.3	81	80.7743280078185	51.3389121925401	320
277.4	81	80.7741222546954	51.3322866556784	320
277.5	81	80.7739206493593	51.3256231851651	320
277.6	81	80.7737231894725	51.3189220226787	320
277.7	81	80.7735298726035	51.3121834100904	320
277.8	81	80.7733406962273	51.3054075894362	320
277.9	81	80.7731556577256	51.2985948029314	320
278	81	80.7729747543873	51.2917452929502	320
278.1	81	80.7727979834088	51.2848593020286	320
278.2	81	80.7726253418941	51.2779370728472	320
278.3	81	80.7724568268555	51.2709788482434	320
278.4	81	80.7722924352137	51.2639848711788	320
278.5	81	80.7721321637984	51.2569553847538	320
278.6	81	80.7719760093481	51.249890632196	320
278.7	81	80.771823968511	51.2427908568504	320
278.8	81	80.7716760378452	51.2356563021769	320
278.9	81	80.7715322138187	51.2284872117407	320
279	81	80.7713924928103	51.2212838292069	320
279.1	81	80.7712568711096	51.214046398339	320
279.2	81	80.7711253449173	51.2067751629847	320
279.3	81	80.7709979103458	51.1994703670718	320
279.4	81	80.7708745634193	51.1921322546114	320
279.5	81	80.7707553000742	51.1847610696803	320
279.6	81	80.7706401161598	51.1773570564179	320
279.7	81	80.770529007438	51.1699204590191	320
279.8	81	80.7704219695844	51.1624515217325	320
279.9	81	80.770318998188	51.1549504888537	320
280	81	80.7702200887519	51.1474176047197	320
280.1	81	80.7701252366936	51.1398531136928	320
280.2	81	80.7700344373453	51.1322572601635	320
280.3	81	80.7699476859545	51.124630288551	320
280.4	81	80.7698649776839	51.1169724432825	320
280.5	81	80.7697863076121	51.1092839687944	320
280.6	81	80.7697116707341	51.1015651095283	320
280.7	81	80.7696410619613	51.0938161099223	320
280.8	81	80.7695744761218	51.0860372144075	320
280.9	81	80.7695119079614	51.0782286673939	320
281	81	80.7694533521433	51.0703907132771	320
281.1	81	80.7693988032488	51.0625235964248	320
281.2	81	80.7693482557774	51.0546275611703	320
281.3	81	80.7693017041477	51.0467028518098	320
281.4	81	80.7692591426971	51.0387497125925	320
281.5	81	80.7692205656827	51.030768387726	320
281.6	81	80.7691859672813	51.0227591213565	320
281.7	81	80.76915534159	51.0147221575647	320
281.8	81	80.7691286826267	51.006657740371	320
281.9	81	80.76910598433	50.9985661137179	320
282	81	80.7690872405601	50.9904475214716	320
282.1	81	80.7690724450987	50.9823022074173	320
282.2	81	80.7690615916497	50.9741304152481	320
282.3	81	80.7690546738396	50.9659323885563	320
282.4	81	80.7690516852177	50.9577083708381	320
282.5	81	80.7690526192565	50.9494586054811	320
282.6	81	80.7690574693522	50.9411833357648	320
282.7	81	80.7690662288249	50.9328828048439	320
282.8	81	80.7690788909193	50.9245572557529	320
282.9	81	80.7690954488045	50.9162069314002	320
283	81	80.7691158955752	50.9078320745585	320
283.1	81	80.7691402242512	50.899432927859	320
283.2	81	80.7691684277786	50.8910097337858	320
283.3	81	80.7692004990295	50.8825627346752	320
283.4	81	80.7692364308028	50.874092172706	320
283.5	81	80.7692762158246	50.8655982898958	320
283.6	81	80.7693198467483	50.8570813281014	320
