time	di	uservo	yservo	ureg	yreg	uusort	yusort
992	1	-0.97809	0.28984	-1.0022	-0.045884	-1.0038	-0.11538
993	1	-0.97812	0.28867	-1.0021	-0.045961	-1.0037	-0.1157
994	1	-0.97816	0.2875	-1.002	-0.046035	-1.0036	-0.11601
995	1	-0.9782	0.28634	-1.002	-0.046105	-1.0035	-0.11631
996	1	-0.97825	0.28518	-1.0019	-0.046171	-1.0034	-0.1166
997	1	-0.9783	0.28404	-1.0019	-0.046233	-1.0033	-0.11688
998	1	-0.97836	0.2829	-1.0018	-0.046291	-1.0033	-0.11714
999	1	-0.97842	0.28176	-1.0018	-0.046345	-1.0032	-0.11739
1000	1	-0.97848	0.28064	-1.0017	-0.046395	-1.0031	-0.11763
1001	1	-0.97855	0.27952	-1.0017	-0.04644	-1.0031	-0.11786
1002	1	-0.97863	0.27842	-1.0017	-0.046481	-1.003	-0.11807
1003	1	-0.97871	0.27732	-1.0016	-0.046518	-1.003	-0.11827
1004	1	-0.97879	0.27622	-1.0016	-0.04655	-1.003	-0.11845
1005	1	-0.97888	0.27514	-1.0016	-0.046577	-1.003	-0.11862
1006	1	-0.97897	0.27406	-1.0015	-0.0466	-1.003	-0.11878
1007	1	-0.97906	0.273	-1.0015	-0.046619	-1.003	-0.11892
1008	1	-0.97916	0.27194	-1.0015	-0.046634	-1.003	-0.11906
1009	1	-0.97926	0.27089	-1.0015	-0.046645	-1.003	-0.11917
1010	1	-0.97935	0.26984	-1.0015	-0.046653	-1.003	-0.11928
1011	1	-0.97945	0.2688	-1.0014	-0.046658	-1.003	-0.11938
1012	1	-0.97954	0.26777	-1.0014	-0.04666	-1.003	-0.11946
1013	1	-0.97963	0.26675	-1.0014	-0.04666	-1.003	-0.11953
1014	1	-0.97971	0.26573	-1.0013	-0.046658	-1.003	-0.1196
1015	1	-0.97979	0.26471	-1.0013	-0.046654	-1.003	-0.11965
1016	1	-0.97986	0.2637	-1.0012	-0.046649	-1.003	-0.1197
1017	1	-0.97992	0.2627	-1.0012	-0.046644	-1.003	-0.11974
1018	1	-0.97998	0.2617	-1.0011	-0.046637	-1.003	-0.11977
1019	1	-0.98004	0.2607	-1.0011	-0.04663	-1.0029	-0.1198
1020	1	-0.98008	0.25971	-1.001	-0.046622	-1.0029	-0.11982
1021	1	-0.98013	0.25872	-1.0009	-0.046614	-1.0028	-0.11984
1022	1	-0.98016	0.25773	-1.0009	-0.046606	-1.0027	-0.11985
1023	1	-0.9802	0.25675	-1.0008	-0.046597	-1.0026	-0.11986
1024	1	-0.98022	0.25577	-1.0007	-0.046588	-1.0025	-0.11986
1025	1	-0.98025	0.25479	-1.0006	-0.04658	-1.0024	-0.11986
1026	1	-0.98027	0.25382	-1.0005	-0.046571	-1.0023	-0.11986
1027	1	-0.98029	0.25285	-1.0005	-0.046562	-1.0022	-0.11985
1028	1	-0.98031	0.25188	-1.0004	-0.046552	-1.002	-0.11984
1029	1	-0.98032	0.25092	-1.0003	-0.046543	-1.0019	-0.11983
1030	1	-0.98034	0.24996	-1.0002	-0.046533	-1.0017	-0.11982
1031	1	-0.98035	0.249	-1.0001	-0.046523	-1.0016	-0.1198
1032	1	-0.98036	0.24805	-1	-0.046512	-1.0014	-0.11978
1033	1	-0.98038	0.2471	-0.99993	-0.046501	-1.0012	-0.11976
1034	1	-0.98039	0.24615	-0.99985	-0.046489	-1.001	-0.11974
1035	1	-0.98041	0.24521	-0.99976	-0.046477	-1.0009	-0.11971
1036	1	-0.98043	0.24427	-0.99968	-0.046464	-1.0007	-0.11968
1037	1	-0.98044	0.24334	-0.9996	-0.04645	-1.0005	-0.11965
1038	1	-0.98046	0.2424	-0.99952	-0.046435	-1.0003	-0.11962
1039	1	-0.98049	0.24148	-0.99944	-0.046419	-1.0002	-0.11958
1040	1	-0.98051	0.24055	-0.99936	-0.046403	-1	-0.11954
1041	1	-0.98054	0.23963	-0.99929	-0.046385	-0.99983	-0.1195
1042	1	-0.98056	0.23872	-0.99921	-0.046367	-0.99966	-0.11945
1043	1	-0.98059	0.23781	-0.99914	-0.046347	-0.99949	-0.1194
1044	1	-0.98062	0.2369	-0.99907	-0.046326	-0.99933	-0.11934
1045	1	-0.98066	0.236	-0.999	-0.046304	-0.99917	-0.11928
1046	1	-0.98069	0.2351	-0.99893	-0.046281	-0.99902	-0.11922
1047	1	-0.98073	0.23421	-0.99887	-0.046256	-0.99887	-0.11916
1048	1	-0.98077	0.23332	-0.9988	-0.04623	-0.99872	-0.11909
1049	1	-0.98081	0.23244	-0.99874	-0.046203	-0.99858	-0.11901
1050	1	-0.98085	0.23156	-0.99868	-0.046175	-0.99844	-0.11893
1051	1	-0.9809	0.23069	-0.99862	-0.046145	-0.99831	-0.11885
1052	1	-0.98095	0.22982	-0.99856	-0.046114	-0.99818	-0.11876
1053	1	-0.98099	0.22896	-0.9985	-0.046081	-0.99805	-0.11867
1054	1	-0.98105	0.2281	-0.99844	-0.046047	-0.99793	-0.11857
1055	1	-0.9811	0.22724	-0.99839	-0.046011	-0.99781	-0.11847
1056	1	-0.98115	0.22639	-0.99833	-0.045975	-0.9977	-0.11837
1057	1	-0.98121	0.22555	-0.99828	-0.045936	-0.99759	-0.11826
1058	1	-0.98126	0.22471	-0.99823	-0.045896	-0.99749	-0.11814
1059	1	-0.98132	0.22387	-0.99817	-0.045855	-0.99739	-0.11802
1060	1	-0.98138	0.22304	-0.99812	-0.045812	-0.99729	-0.11789
1061	1	-0.98144	0.22222	-0.99807	-0.045768	-0.9972	-0.11776
1062	1	-0.98151	0.22139	-0.99803	-0.045722	-0.99711	-0.11763
1063	1	-0.98157	0.22058	-0.99798	-0.045674	-0.99703	-0.11749
1064	1	-0.98163	0.21977	-0.99793	-0.045625	-0.99695	-0.11734
1065	1	-0.9817	0.21896	-0.99789	-0.045575	-0.99687	-0.11719
1066	1	-0.98177	0.21816	-0.99784	-0.045523	-0.99679	-0.11703
1067	1	-0.98184	0.21737	-0.9978	-0.045469	-0.99672	-0.11687
1068	1	-0.98191	0.21658	-0.99776	-0.045414	-0.99666	-0.11671
1069	1	-0.98198	0.21579	-0.99772	-0.045357	-0.99659	-0.11654
1070	1	-0.98205	0.21501	-0.99768	-0.045299	-0.99653	-0.11636
1071	1	-0.98212	0.21423	-0.99764	-0.045239	-0.99647	-0.11618
1072	1	-0.98219	0.21346	-0.9976	-0.045177	-0.99641	-0.11599
1073	1	-0.98227	0.21269	-0.99756	-0.045114	-0.99636	-0.1158
1074	1	-0.98234	0.21193	-0.99753	-0.045049	-0.99631	-0.11561
1075	1	-0.98242	0.21118	-0.99749	-0.044983	-0.99626	-0.1154
1076	1	-0.9825	0.21043	-0.99746	-0.044915	-0.99621	-0.1152
1077	1	-0.98258	0.20968	-0.99742	-0.044846	-0.99617	-0.11499
1078	1	-0.98266	0.20894	-0.99739	-0.044775	-0.99613	-0.11477
1079	1	-0.98274	0.2082	-0.99736	-0.044702	-0.99609	-0.11455
1080	1	-0.98282	0.20747	-0.99733	-0.044628	-0.99605	-0.11432
1081	1	-0.9829	0.20674	-0.99729	-0.044552	-0.99602	-0.11409
1082	1	-0.98298	0.20602	-0.99727	-0.044474	-0.99598	-0.11386
1083	1	-0.98306	0.2053	-0.99724	-0.044395	-0.99595	-0.11362
1084	1	-0.98315	0.20459	-0.99721	-0.044314	-0.99592	-0.11337
1085	1	-0.98323	0.20388	-0.99718	-0.044232	-0.99589	-0.11312
1086	1	-0.98331	0.20317	-0.99716	-0.044148	-0.99587	-0.11287
1087	1	-0.9834	0.20247	-0.99713	-0.044063	-0.99584	-0.11261
1088	1	-0.98349	0.20178	-0.99711	-0.043976	-0.99582	-0.11235
1089	1	-0.98357	0.20109	-0.99708	-0.043887	-0.9958	-0.11208
1090	1	-0.98366	0.2004	-0.99706	-0.043797	-0.99578	-0.11181
1091	1	-0.98375	0.19972	-0.99704	-0.043705	-0.99576	-0.11153
1092	1	-0.98384	0.19905	-0.99702	-0.043612	-0.99574	-0.11125
1093	1	-0.98392	0.19838	-0.997	-0.043517	-0.99573	-0.11097
1094	1	-0.98401	0.19771	-0.99698	-0.04342	-0.99572	-0.11068
1095	1	-0.9841	0.19705	-0.99696	-0.043322	-0.9957	-0.11038
1096	1	-0.98419	0.19639	-0.99694	-0.043223	-0.99569	-0.11009
1097	1	-0.98428	0.19573	-0.99693	-0.043122	-0.99568	-0.10978
1098	1	-0.98438	0.19508	-0.99691	-0.043019	-0.99567	-0.10948
1099	1	-0.98447	0.19444	-0.9969	-0.042915	-0.99566	-0.10917
1100	1	-0.98456	0.1938	-0.99688	-0.042809	-0.99565	-0.10885
1101	1	-0.98465	0.19316	-0.99687	-0.042702	-0.99565	-0.10854
1102	1	-0.98474	0.19253	-0.99685	-0.042593	-0.99564	-0.10822
1103	1	-0.98483	0.1919	-0.99684	-0.042483	-0.99564	-0.10789
1104	1	-0.98493	0.19128	-0.99683	-0.042371	-0.99563	-0.10756
1105	1	-0.98502	0.19066	-0.99682	-0.042258	-0.99563	-0.10723
1106	1	-0.98511	0.19004	-0.99681	-0.042143	-0.99563	-0.10689
1107	1	-0.9852	0.18943	-0.9968	-0.042027	-0.99562	-0.10655
1108	1	-0.9853	0.18882	-0.99679	-0.04191	-0.99562	-0.10621
1109	1	-0.98539	0.18822	-0.99678	-0.041791	-0.99562	-0.10587
1110	1	-0.98548	0.18762	-0.99677	-0.041671	-0.99562	-0.10552
1111	1	-0.98558	0.18702	-0.99676	-0.041549	-0.99562	-0.10516
1112	1	-0.98567	0.18643	-0.99676	-0.041426	-0.99562	-0.10481
1113	1	-0.98576	0.18584	-0.99675	-0.041302	-0.99562	-0.10445
1114	1	-0.98586	0.18526	-0.99674	-0.041176	-0.99562	-0.10409
1115	1	-0.98595	0.18468	-0.99674	-0.041049	-0.99562	-0.10373
1116	1	-0.98604	0.1841	-0.99673	-0.040921	-0.99562	-0.10336
1117	1	-0.98613	0.18353	-0.99673	-0.040791	-0.99562	-0.10299
1118	1	-0.98622	0.18296	-0.99673	-0.04066	-0.99562	-0.10262
1119	1	-0.98632	0.18239	-0.99672	-0.040528	-0.99562	-0.10224
1120	1	-0.98641	0.18183	-0.99672	-0.040395	-0.99562	-0.10187
1121	1	-0.9865	0.18127	-0.99672	-0.040261	-0.99562	-0.10149
1122	1	-0.98659	0.18071	-0.99671	-0.040126	-0.99562	-0.10111
1123	1	-0.98668	0.18016	-0.99671	-0.039989	-0.99562	-0.10072
1124	1	-0.98677	0.17961	-0.99671	-0.039851	-0.99562	-0.10034
1125	1	-0.98686	0.17907	-0.99671	-0.039713	-0.99561	-0.09995
1126	1	-0.98695	0.17852	-0.9967	-0.039573	-0.99561	-0.09956
1127	1	-0.98704	0.17798	-0.9967	-0.039432	-0.99561	-0.099169
1128	1	-0.98712	0.17745	-0.9967	-0.039291	-0.9956	-0.098776
1129	1	-0.98721	0.17691	-0.9967	-0.039148	-0.9956	-0.098382
1130	1	-0.9873	0.17638	-0.9967	-0.039004	-0.99559	-0.097987
1131	1	-0.98738	0.17585	-0.9967	-0.03886	-0.99559	-0.097589
1132	1	-0.98746	0.17533	-0.9967	-0.038715	-0.99558	-0.097191
1133	1	-0.98755	0.1748	-0.9967	-0.038569	-0.99557	-0.096792
1134	1	-0.98763	0.17428	-0.9967	-0.038422	-0.99556	-0.096391
1135	1	-0.98771	0.17377	-0.99669	-0.038275	-0.99555	-0.09599
1136	1	-0.98779	0.17325	-0.99669	-0.038127	-0.99553	-0.095588
1137	1	-0.98787	0.17274	-0.99669	-0.037978	-0.99552	-0.095185
1138	1	-0.98795	0.17223	-0.99669	-0.037829	-0.9955	-0.094782
1139	1	-0.98803	0.17172	-0.99669	-0.037679	-0.99549	-0.094378
1140	1	-0.9881	0.17122	-0.99669	-0.037529	-0.99547	-0.093974
1141	1	-0.98818	0.17071	-0.99668	-0.037378	-0.99544	-0.09357
1142	1	-0.98825	0.17021	-0.99668	-0.037227	-0.99542	-0.093166
1143	1	-0.98833	0.16971	-0.99668	-0.037075	-0.99539	-0.092762
1144	1	-0.9884	0.16921	-0.99667	-0.036924	-0.99537	-0.092358
1145	1	-0.98847	0.16872	-0.99667	-0.036772	-0.99534	-0.091954
1146	1	-0.98853	0.16822	-0.99666	-0.036619	-0.9953	-0.091551
1147	1	-0.9886	0.16773	-0.99666	-0.036467	-0.99527	-0.091148
1148	1	-0.98866	0.16724	-0.99665	-0.036315	-0.99523	-0.090746
1149	1	-0.98873	0.16675	-0.99665	-0.036162	-0.99519	-0.090345
1150	1	-0.98879	0.16626	-0.99664	-0.03601	-0.99515	-0.089945
1151	1	-0.98885	0.16578	-0.99663	-0.035857	-0.9951	-0.089546
1152	1	-0.98891	0.16529	-0.99662	-0.035705	-0.99505	-0.089149
1153	1	-0.98896	0.16481	-0.99661	-0.035553	-0.995	-0.088752
1154	1	-0.98902	0.16432	-0.9966	-0.035402	-0.99494	-0.088358
1155	1	-0.98907	0.16384	-0.99659	-0.03525	-0.99488	-0.087965
1156	1	-0.98912	0.16336	-0.99657	-0.035099	-0.99482	-0.087574
1157	1	-0.98917	0.16288	-0.99656	-0.034949	-0.99476	-0.087185
1158	1	-0.98921	0.1624	-0.99654	-0.034799	-0.99469	-0.086798
1159	1	-0.98926	0.16192	-0.99653	-0.034649	-0.99462	-0.086413
1160	1	-0.9893	0.16145	-0.99651	-0.0345	-0.99454	-0.08603
1161	1	-0.98934	0.16097	-0.9965	-0.034351	-0.99447	-0.085649
1162	1	-0.98938	0.1605	-0.99648	-0.034202	-0.99439	-0.08527
1163	1	-0.98943	0.16002	-0.99647	-0.034054	-0.99431	-0.084893
1164	1	-0.98947	0.15955	-0.99645	-0.033905	-0.99423	-0.084519
1165	1	-0.98951	0.15907	-0.99644	-0.033757	-0.99415	-0.084146
1166	1	-0.98955	0.1586	-0.99643	-0.033609	-0.99407	-0.083775
1167	1	-0.98959	0.15813	-0.99642	-0.033461	-0.99399	-0.083405
1168	1	-0.98963	0.15766	-0.99641	-0.033313	-0.99391	-0.083037
1169	1	-0.98968	0.1572	-0.9964	-0.033164	-0.99384	-0.08267
1170	1	-0.98972	0.15673	-0.99639	-0.033015	-0.99376	-0.082304
1171	1	-0.98977	0.15627	-0.99639	-0.032866	-0.9937	-0.081939
1172	1	-0.98982	0.1558	-0.99639	-0.032717	-0.99363	-0.081575
1173	1	-0.98987	0.15534	-0.99639	-0.032567	-0.99357	-0.08121
1174	1	-0.98992	0.15488	-0.99639	-0.032416	-0.99351	-0.080847
1175	1	-0.98997	0.15443	-0.99639	-0.032265	-0.99346	-0.080483
1176	1	-0.99003	0.15397	-0.99639	-0.032113	-0.99341	-0.080119
1177	1	-0.99008	0.15352	-0.9964	-0.031961	-0.99337	-0.079755
1178	1	-0.99014	0.15307	-0.99641	-0.031808	-0.99333	-0.079391
1179	1	-0.9902	0.15262	-0.99641	-0.031655	-0.99329	-0.079026
1180	1	-0.99026	0.15217	-0.99642	-0.0315	-0.99326	-0.07866
1181	1	-0.99032	0.15173	-0.99643	-0.031346	-0.99324	-0.078294
1182	1	-0.99038	0.15128	-0.99644	-0.03119	-0.99322	-0.077927
1183	1	-0.99044	0.15084	-0.99646	-0.031034	-0.9932	-0.077559
1184	1	-0.9905	0.1504	-0.99647	-0.030878	-0.99319	-0.07719
1185	1	-0.99057	0.14996	-0.99648	-0.030721	-0.99318	-0.076821
1186	1	-0.99063	0.14953	-0.9965	-0.030563	-0.99317	-0.07645
1187	1	-0.99069	0.1491	-0.99651	-0.030405	-0.99317	-0.076078
1188	1	-0.99076	0.14866	-0.99652	-0.030246	-0.99317	-0.075706
1189	1	-0.99082	0.14823	-0.99654	-0.030087	-0.99317	-0.075332
1190	1	-0.99088	0.14781	-0.99655	-0.029927	-0.99317	-0.074958
1191	1	-0.99094	0.14738	-0.99657	-0.029767	-0.99318	-0.074583
1192	1	-0.991	0.14696	-0.99658	-0.029607	-0.99319	-0.074207
1193	1	-0.99107	0.14653	-0.9966	-0.029446	-0.9932	-0.07383
1194	1	-0.99113	0.14611	-0.99661	-0.029285	-0.99321	-0.073452
1195	1	-0.99119	0.14569	-0.99663	-0.029123	-0.99322	-0.073074
1196	1	-0.99125	0.14527	-0.99665	-0.028962	-0.99323	-0.072695
1197	1	-0.99131	0.14486	-0.99666	-0.0288	-0.99324	-0.072316
1198	1	-0.99136	0.14444	-0.99668	-0.028637	-0.99326	-0.071936
1199	1	-0.99142	0.14403	-0.99669	-0.028475	-0.99327	-0.071556
1200	1	-0.99148	0.14361	-0.99671	-0.028312	-0.99328	-0.071175
1201	1	-0.99153	0.1432	-0.99672	-0.02815	-0.99329	-0.070794
1202	1	-0.99159	0.14279	-0.99674	-0.027987	-0.99331	-0.070413
1203	1	-0.99164	0.14239	-0.99675	-0.027824	-0.99332	-0.070032
1204	1	-0.9917	0.14198	-0.99677	-0.02766	-0.99333	-0.06965
1205	1	-0.99175	0.14157	-0.99678	-0.027497	-0.99334	-0.069269
1206	1	-0.9918	0.14117	-0.9968	-0.027334	-0.99335	-0.068888
1207	1	-0.99185	0.14076	-0.99681	-0.02717	-0.99336	-0.068507
1208	1	-0.9919	0.14036	-0.99683	-0.027007	-0.99337	-0.068126
1209	1	-0.99195	0.13996	-0.99684	-0.026844	-0.99337	-0.067745
1210	1	-0.992	0.13956	-0.99685	-0.02668	-0.99338	-0.067365
1211	1	-0.99205	0.13916	-0.99687	-0.026517	-0.99338	-0.066985
1212	1	-0.99209	0.13876	-0.99688	-0.026353	-0.99339	-0.066605
1213	1	-0.99214	0.13836	-0.9969	-0.02619	-0.99339	-0.066226
1214	1	-0.99219	0.13797	-0.99691	-0.026027	-0.9934	-0.065848
1215	1	-0.99223	0.13757	-0.99693	-0.025864	-0.9934	-0.06547
1216	1	-0.99228	0.13718	-0.99694	-0.025701	-0.9934	-0.065093
1217	1	-0.99232	0.13678	-0.99696	-0.025538	-0.9934	-0.064717
1218	1	-0.99236	0.13639	-0.99697	-0.025375	-0.9934	-0.064341
1219	1	-0.9924	0.136	-0.99698	-0.025212	-0.9934	-0.063967
1220	1	-0.99244	0.13561	-0.997	-0.02505	-0.99339	-0.063593
1221	1	-0.99249	0.13522	-0.99701	-0.024887	-0.99339	-0.06322
1222	1	-0.99253	0.13483	-0.99703	-0.024725	-0.99339	-0.062848
1223	1	-0.99256	0.13444	-0.99704	-0.024563	-0.99338	-0.062476
1224	1	-0.9926	0.13405	-0.99706	-0.024402	-0.99338	-0.062106
1225	1	-0.99264	0.13366	-0.99707	-0.02424	-0.99337	-0.061737
1226	1	-0.99268	0.13328	-0.99708	-0.024079	-0.99336	-0.061369
1227	1	-0.99271	0.13289	-0.9971	-0.023918	-0.99336	-0.061002
1228	1	-0.99275	0.1325	-0.99711	-0.023757	-0.99335	-0.060637
1229	1	-0.99278	0.13212	-0.99713	-0.023597	-0.99334	-0.060272
1230	1	-0.99282	0.13174	-0.99714	-0.023437	-0.99333	-0.059909
1231	1	-0.99285	0.13135	-0.99715	-0.023277	-0.99332	-0.059547
1232	1	-0.99289	0.13097	-0.99717	-0.023117	-0.99331	-0.059186
1233	1	-0.99292	0.13059	-0.99718	-0.022958	-0.9933	-0.058827
1234	1	-0.99295	0.13021	-0.99719	-0.022799	-0.99329	-0.058468
1235	1	-0.99298	0.12982	-0.99721	-0.022641	-0.99327	-0.058111
1236	1	-0.99301	0.12944	-0.99722	-0.022483	-0.99326	-0.057756
1237	1	-0.99304	0.12906	-0.99723	-0.022325	-0.99325	-0.057402
1238	1	-0.99307	0.12868	-0.99725	-0.022168	-0.99323	-0.057049
1239	1	-0.9931	0.12831	-0.99726	-0.022011	-0.99322	-0.056698
1240	1	-0.99313	0.12793	-0.99727	-0.021855	-0.9932	-0.056348
1241	1	-0.99316	0.12755	-0.99729	-0.021698	-0.99319	-0.055999
1242	1	-0.99318	0.12717	-0.9973	-0.021543	-0.99317	-0.055652
1243	1	-0.99321	0.12679	-0.99731	-0.021388	-0.99316	-0.055306
1244	1	-0.99324	0.12642	-0.99732	-0.021233	-0.99314	-0.054962
1245	1	-0.99326	0.12604	-0.99734	-0.021079	-0.99313	-0.05462
1246	1	-0.99329	0.12567	-0.99735	-0.020925	-0.99311	-0.054279
1247	1	-0.99331	0.12529	-0.99736	-0.020772	-0.99309	-0.053939
1248	1	-0.99334	0.12492	-0.99737	-0.020619	-0.99307	-0.053601
1249	1	-0.99336	0.12454	-0.99739	-0.020467	-0.99306	-0.053265
1250	1	-0.99338	0.12417	-0.9974	-0.020315	-0.99304	-0.05293
1251	1	-0.9934	0.12379	-0.99741	-0.020164	-0.99302	-0.052596
1252	1	-0.99342	0.12342	-0.99742	-0.020013	-0.993	-0.052264
1253	1	-0.99345	0.12305	-0.99743	-0.019863	-0.99299	-0.051934
1254	1	-0.99347	0.12268	-0.99744	-0.019713	-0.99297	-0.051605
1255	1	-0.99349	0.1223	-0.99746	-0.019564	-0.99295	-0.051278
1256	1	-0.99351	0.12193	-0.99747	-0.019416	-0.99293	-0.050953
1257	1	-0.99353	0.12156	-0.99748	-0.019268	-0.99291	-0.050629
1258	1	-0.99354	0.12119	-0.99749	-0.019121	-0.99289	-0.050307
1259	1	-0.99356	0.12082	-0.9975	-0.018974	-0.99287	-0.049986
1260	1	-0.99358	0.12045	-0.99751	-0.018828	-0.99285	-0.049667
1261	1	-0.9936	0.12008	-0.99752	-0.018682	-0.99283	-0.049349
1262	1	-0.99361	0.11971	-0.99753	-0.018538	-0.99281	-0.049033
1263	1	-0.99363	0.11934	-0.99754	-0.018393	-0.9928	-0.048718
1264	1	-0.99365	0.11897	-0.99756	-0.01825	-0.99278	-0.048406
1265	1	-0.99366	0.1186	-0.99757	-0.018107	-0.99276	-0.048094
1266	1	-0.99368	0.11824	-0.99758	-0.017964	-0.99274	-0.047784
1267	1	-0.99369	0.11787	-0.99759	-0.017823	-0.99272	-0.047476
1268	1	-0.99371	0.1175	-0.9976	-0.017681	-0.9927	-0.04717
1269	1	-0.99372	0.11713	-0.99761	-0.017541	-0.99268	-0.046864
1270	1	-0.99373	0.11677	-0.99762	-0.017401	-0.99266	-0.046561
1271	1	-0.99375	0.1164	-0.99763	-0.017262	-0.99265	-0.046259
1272	1	-0.99376	0.11603	-0.99764	-0.017123	-0.99263	-0.045958
1273	1	-0.99377	0.11567	-0.99765	-0.016986	-0.99261	-0.045659
1274	1	-0.99379	0.1153	-0.99766	-0.016848	-0.99259	-0.045361
1275	1	-0.9938	0.11494	-0.99767	-0.016712	-0.99258	-0.045065
1276	1	-0.99381	0.11458	-0.99768	-0.016576	-0.99256	-0.04477
1277	1	-0.99382	0.11421	-0.99769	-0.016441	-0.99254	-0.044477
1278	1	-0.99383	0.11385	-0.9977	-0.016306	-0.99253	-0.044185
1279	1	-0.99385	0.11349	-0.99771	-0.016172	-0.99251	-0.043894
1280	1	-0.99386	0.11312	-0.99772	-0.016039	-0.9925	-0.043605
1281	1	-0.99387	0.11276	-0.99773	-0.015906	-0.99248	-0.043317
1282	1	-0.99388	0.1124	-0.99774	-0.015774	-0.99247	-0.043031
1283	1	-0.99389	0.11204	-0.99775	-0.015643	-0.99245	-0.042746
1284	1	-0.9939	0.11168	-0.99776	-0.015512	-0.99244	-0.042462
1285	1	-0.99391	0.11132	-0.99777	-0.015382	-0.99243	-0.042179
1286	1	-0.99392	0.11096	-0.99778	-0.015252	-0.99242	-0.041897
1287	1	-0.99393	0.1106	-0.99779	-0.015123	-0.99241	-0.041617
1288	1	-0.99394	0.11024	-0.9978	-0.014995	-0.9924	-0.041338
1289	1	-0.99395	0.10988	-0.99781	-0.014867	-0.99239	-0.04106
1290	1	-0.99397	0.10952	-0.99782	-0.01474	-0.99238	-0.040783
1291	1	-0.99398	0.10917	-0.99783	-0.014614	-0.99237	-0.040507
1292	1	-0.99399	0.10881	-0.99784	-0.014488	-0.99236	-0.040232
1293	1	-0.994	0.10845	-0.99785	-0.014363	-0.99236	-0.039958
1294	1	-0.99401	0.1081	-0.99786	-0.014238	-0.99235	-0.039685
1295	1	-0.99402	0.10774	-0.99787	-0.014114	-0.99235	-0.039413
1296	1	-0.99403	0.10739	-0.99788	-0.01399	-0.99235	-0.039141
1297	1	-0.99404	0.10704	-0.99789	-0.013867	-0.99235	-0.038871
1298	1	-0.99405	0.10668	-0.99791	-0.013745	-0.99235	-0.038601
1299	1	-0.99407	0.10633	-0.99792	-0.013623	-0.99235	-0.038332
1300	1	-0.99408	0.10598	-0.99793	-0.013501	-0.99235	-0.038064
1301	1	-0.99409	0.10563	-0.99794	-0.01338	-0.99236	-0.037796
1302	1	-0.9941	0.10528	-0.99796	-0.01326	-0.99236	-0.037529
1303	1	-0.99412	0.10493	-0.99797	-0.013139	-0.99237	-0.037263
1304	1	-0.99413	0.10459	-0.99798	-0.01302	-0.99238	-0.036996
1305	1	-0.99414	0.10424	-0.998	-0.0129	-0.99239	-0.036731
1306	1	-0.99416	0.10389	-0.99801	-0.012781	-0.9924	-0.036465
1307	1	-0.99417	0.10355	-0.99803	-0.012663	-0.99241	-0.0362
1308	1	-0.99419	0.10321	-0.99804	-0.012545	-0.99243	-0.035936
1309	1	-0.9942	0.10286	-0.99806	-0.012427	-0.99245	-0.035671
1310	1	-0.99422	0.10252	-0.99807	-0.012309	-0.99246	-0.035406
1311	1	-0.99424	0.10218	-0.99809	-0.012192	-0.99248	-0.035142
1312	1	-0.99425	0.10184	-0.99811	-0.012075	-0.99251	-0.034878
1313	1	-0.99427	0.1015	-0.99812	-0.011959	-0.99253	-0.034614
1314	1	-0.99429	0.10116	-0.99814	-0.011843	-0.99256	-0.03435
1315	1	-0.99431	0.10083	-0.99816	-0.011727	-0.99258	-0.034086
1316	1	-0.99432	0.10049	-0.99817	-0.011612	-0.99261	-0.033821
1317	1	-0.99434	0.10016	-0.99819	-0.011497	-0.99264	-0.033557
1318	1	-0.99436	0.099822	-0.99821	-0.011382	-0.99267	-0.033294
1319	1	-0.99438	0.099489	-0.99822	-0.011268	-0.9927	-0.03303
1320	1	-0.99439	0.099157	-0.99824	-0.011154	-0.99273	-0.032766
1321	1	-0.99441	0.098826	-0.99826	-0.011041	-0.99277	-0.032503
1322	1	-0.99443	0.098496	-0.99827	-0.010928	-0.9928	-0.032239
1323	1	-0.99444	0.098167	-0.99829	-0.010816	-0.99283	-0.031976
1324	1	-0.99446	0.097839	-0.99831	-0.010704	-0.99286	-0.031714
1325	1	-0.99448	0.097511	-0.99832	-0.010593	-0.99289	-0.031452
1326	1	-0.99449	0.097185	-0.99833	-0.010483	-0.99293	-0.03119
1327	1	-0.9945	0.096859	-0.99835	-0.010373	-0.99296	-0.030929
1328	1	-0.99452	0.096533	-0.99836	-0.010264	-0.99299	-0.030668
1329	1	-0.99453	0.096209	-0.99838	-0.010156	-0.99301	-0.030409
1330	1	-0.99454	0.095885	-0.99839	-0.010048	-0.99304	-0.03015
1331	1	-0.99455	0.095561	-0.9984	-0.0099406	-0.99307	-0.029892
1332	1	-0.99456	0.095239	-0.99841	-0.0098342	-0.99309	-0.029634
1333	1	-0.99457	0.094917	-0.99842	-0.0097285	-0.99312	-0.029378
1334	1	-0.99458	0.094596	-0.99843	-0.0096235	-0.99314	-0.029123
1335	1	-0.99459	0.094275	-0.99844	-0.0095193	-0.99316	-0.028869
1336	1	-0.9946	0.093955	-0.99846	-0.0094158	-0.99318	-0.028616
1337	1	-0.99461	0.093635	-0.99847	-0.009313	-0.9932	-0.028364
1338	1	-0.99462	0.093316	-0.99848	-0.009211	-0.99321	-0.028114
1339	1	-0.99463	0.092998	-0.99848	-0.0091097	-0.99323	-0.027865
1340	1	-0.99463	0.09268	-0.99849	-0.0090092	-0.99324	-0.027617
1341	1	-0.99464	0.092363	-0.9985	-0.0089094	-0.99326	-0.02737
